0,1,2,3,4,5,6,7
GBR,Male,Finance,Partner,Any Company Size,35 to 54,connected to any,13000
GBR,Male,Finance,Partner,Any Company Size,25 to 34,connected to big companies,1300
GBR,Male,Finance,Partner,Any Company Size,25 to 34,connected to any,4800
GBR,Male,Finance,Partner,Any Company Size,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,Any Company Size,18 to 24,connected to any,780
GBR,Male,Finance,Partner,"10,001+ employees",Any Age Range,connected to big companies,990
GBR,Male,Finance,Partner,"10,001+ employees",Any Age Range,connected to any,2500
GBR,Male,Finance,Partner,"10,001+ employees",55+,connected to big companies,0
GBR,Male,Finance,Partner,"10,001+ employees",55+,connected to any,570
GBR,Male,Finance,Partner,"10,001+ employees",35 to 54,connected to big companies,610
GBR,Male,Finance,Partner,"10,001+ employees",35 to 54,connected to any,1400
GBR,Male,Finance,Partner,"10,001+ employees",25 to 34,connected to big companies,0
GBR,Male,Finance,Partner,"10,001+ employees",25 to 34,connected to any,470
GBR,Male,Finance,Partner,"10,001+ employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,"10,001+ employees",18 to 24,connected to any,0
GBR,Male,Finance,Partner,"5001-10,000 employees",Any Age Range,connected to big companies,0
GBR,Male,Finance,Partner,"5001-10,000 employees",Any Age Range,connected to any,750
GBR,Male,Finance,Partner,"5001-10,000 employees",55+,connected to big companies,0
GBR,Male,Finance,Partner,"5001-10,000 employees",55+,connected to any,0
GBR,Male,Finance,Partner,"5001-10,000 employees",35 to 54,connected to big companies,0
GBR,Male,Finance,Partner,"5001-10,000 employees",35 to 54,connected to any,390
GBR,Male,Finance,Partner,"5001-10,000 employees",25 to 34,connected to big companies,0
GBR,Male,Finance,Partner,"5001-10,000 employees",25 to 34,connected to any,0
GBR,Male,Finance,Partner,"5001-10,000 employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,"5001-10,000 employees",18 to 24,connected to any,0
GBR,Male,Finance,Partner,1001-5000 employees,Any Age Range,connected to big companies,1100
GBR,Male,Finance,Partner,1001-5000 employees,Any Age Range,connected to any,2900
GBR,Male,Finance,Partner,1001-5000 employees,55+,connected to big companies,0
GBR,Male,Finance,Partner,1001-5000 employees,55+,connected to any,790
GBR,Male,Finance,Partner,1001-5000 employees,35 to 54,connected to big companies,680
GBR,Male,Finance,Partner,1001-5000 employees,35 to 54,connected to any,1600
GBR,Male,Finance,Partner,1001-5000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,Partner,1001-5000 employees,25 to 34,connected to any,460
GBR,Male,Finance,Partner,1001-5000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,1001-5000 employees,18 to 24,connected to any,0
GBR,Male,Finance,Partner,501-1000 employees,Any Age Range,connected to big companies,690
GBR,Male,Finance,Partner,501-1000 employees,Any Age Range,connected to any,1500
GBR,Male,Finance,Partner,501-1000 employees,55+,connected to big companies,0
GBR,Male,Finance,Partner,501-1000 employees,55+,connected to any,390
GBR,Male,Finance,Partner,501-1000 employees,35 to 54,connected to big companies,430
GBR,Male,Finance,Partner,501-1000 employees,35 to 54,connected to any,890
GBR,Male,Finance,Partner,501-1000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,Partner,501-1000 employees,25 to 34,connected to any,0
GBR,Male,Finance,Partner,501-1000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,501-1000 employees,18 to 24,connected to any,0
GBR,Male,Finance,Partner,201-500 employees,Any Age Range,connected to big companies,1200
GBR,Male,Finance,Partner,201-500 employees,Any Age Range,connected to any,2700
GBR,Male,Finance,Partner,201-500 employees,55+,connected to big companies,0
GBR,Male,Finance,Partner,201-500 employees,55+,connected to any,750
GBR,Male,Finance,Partner,201-500 employees,35 to 54,connected to big companies,720
GBR,Male,Finance,Partner,201-500 employees,35 to 54,connected to any,1500
GBR,Male,Finance,Partner,201-500 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,Partner,201-500 employees,25 to 34,connected to any,400
GBR,Male,Finance,Partner,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,201-500 employees,18 to 24,connected to any,0
GBR,Male,Finance,Partner,51-200 employees,Any Age Range,connected to big companies,2400
GBR,Male,Finance,Partner,51-200 employees,Any Age Range,connected to any,5300
GBR,Male,Finance,Partner,51-200 employees,55+,connected to big companies,460
GBR,Male,Finance,Partner,51-200 employees,55+,connected to any,1300
GBR,Male,Finance,Partner,51-200 employees,35 to 54,connected to big companies,1500
GBR,Male,Finance,Partner,51-200 employees,35 to 54,connected to any,3000
GBR,Male,Finance,Partner,51-200 employees,25 to 34,connected to big companies,400
GBR,Male,Finance,Partner,51-200 employees,25 to 34,connected to any,830
GBR,Male,Finance,Partner,51-200 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,51-200 employees,18 to 24,connected to any,0
GBR,Male,Finance,Partner,11-50 employees,Any Age Range,connected to big companies,3800
GBR,Male,Finance,Partner,11-50 employees,Any Age Range,connected to any,8600
GBR,Male,Finance,Partner,11-50 employees,55+,connected to big companies,840
GBR,Male,Finance,Partner,11-50 employees,55+,connected to any,2300
GBR,Male,Finance,Partner,11-50 employees,35 to 54,connected to big companies,2300
GBR,Male,Finance,Partner,11-50 employees,35 to 54,connected to any,4800
GBR,Male,Finance,Partner,11-50 employees,25 to 34,connected to big companies,600
GBR,Male,Finance,Partner,11-50 employees,25 to 34,connected to any,1300
GBR,Male,Finance,Partner,11-50 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,11-50 employees,18 to 24,connected to any,0
GBR,Male,Finance,Partner,2-10 employees,Any Age Range,connected to big companies,3400
GBR,Male,Finance,Partner,2-10 employees,Any Age Range,connected to any,8200
GBR,Male,Finance,Partner,2-10 employees,55+,connected to big companies,770
GBR,Male,Finance,Partner,2-10 employees,55+,connected to any,2200
GBR,Male,Finance,Partner,2-10 employees,35 to 54,connected to big companies,1900
GBR,Male,Finance,Partner,2-10 employees,35 to 54,connected to any,4500
GBR,Male,Finance,Partner,2-10 employees,25 to 34,connected to big companies,560
GBR,Male,Finance,Partner,2-10 employees,25 to 34,connected to any,1300
GBR,Male,Finance,Partner,2-10 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,2-10 employees,18 to 24,connected to any,0
GBR,Male,Finance,Partner,Myself Only,Any Age Range,connected to big companies,0
GBR,Male,Finance,Partner,Myself Only,Any Age Range,connected to any,730
GBR,Male,Finance,Partner,Myself Only,55+,connected to big companies,0
GBR,Male,Finance,Partner,Myself Only,55+,connected to any,0
GBR,Male,Finance,Partner,Myself Only,35 to 54,connected to big companies,0
GBR,Male,Finance,Partner,Myself Only,35 to 54,connected to any,370
GBR,Male,Finance,Partner,Myself Only,25 to 34,connected to big companies,0
GBR,Male,Finance,Partner,Myself Only,25 to 34,connected to any,0
GBR,Male,Finance,Partner,Myself Only,18 to 24,connected to big companies,0
GBR,Male,Finance,Partner,Myself Only,18 to 24,connected to any,0
GBR,Male,Finance,CXO,Any Company Size,Any Age Range,connected to big companies,10000
GBR,Male,Finance,CXO,Any Company Size,Any Age Range,connected to any,37000
GBR,Male,Finance,CXO,Any Company Size,55+,connected to big companies,2300
GBR,Male,Finance,CXO,Any Company Size,55+,connected to any,8000
GBR,Male,Finance,CXO,Any Company Size,35 to 54,connected to big companies,6500
GBR,Male,Finance,CXO,Any Company Size,35 to 54,connected to any,19000
GBR,Male,Finance,CXO,Any Company Size,25 to 34,connected to big companies,1200
GBR,Male,Finance,CXO,Any Company Size,25 to 34,connected to any,9100
GBR,Male,Finance,CXO,Any Company Size,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,Any Company Size,18 to 24,connected to any,1400
GBR,Male,Finance,CXO,"10,001+ employees",Any Age Range,connected to big companies,1800
GBR,Male,Finance,CXO,"10,001+ employees",Any Age Range,connected to any,5400
GBR,Male,Finance,CXO,"10,001+ employees",55+,connected to big companies,340
GBR,Male,Finance,CXO,"10,001+ employees",55+,connected to any,990
GBR,Male,Finance,CXO,"10,001+ employees",35 to 54,connected to big companies,1200
GBR,Male,Finance,CXO,"10,001+ employees",35 to 54,connected to any,2900
GBR,Male,Finance,CXO,"10,001+ employees",25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,"10,001+ employees",25 to 34,connected to any,1300
GBR,Male,Finance,CXO,"10,001+ employees",18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,"10,001+ employees",18 to 24,connected to any,0
GBR,Male,Finance,CXO,"5001-10,000 employees",Any Age Range,connected to big companies,370
GBR,Male,Finance,CXO,"5001-10,000 employees",Any Age Range,connected to any,1100
GBR,Male,Finance,CXO,"5001-10,000 employees",55+,connected to big companies,0
GBR,Male,Finance,CXO,"5001-10,000 employees",55+,connected to any,310
GBR,Male,Finance,CXO,"5001-10,000 employees",35 to 54,connected to big companies,0
GBR,Male,Finance,CXO,"5001-10,000 employees",35 to 54,connected to any,590
GBR,Male,Finance,CXO,"5001-10,000 employees",25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,"5001-10,000 employees",25 to 34,connected to any,0
GBR,Male,Finance,CXO,"5001-10,000 employees",18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,"5001-10,000 employees",18 to 24,connected to any,0
GBR,Male,Finance,CXO,1001-5000 employees,Any Age Range,connected to big companies,1200
GBR,Male,Finance,CXO,1001-5000 employees,Any Age Range,connected to any,4100
GBR,Male,Finance,CXO,1001-5000 employees,55+,connected to big companies,310
GBR,Male,Finance,CXO,1001-5000 employees,55+,connected to any,1100
GBR,Male,Finance,CXO,1001-5000 employees,35 to 54,connected to big companies,690
GBR,Male,Finance,CXO,1001-5000 employees,35 to 54,connected to any,2100
GBR,Male,Finance,CXO,1001-5000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,1001-5000 employees,25 to 34,connected to any,730
GBR,Male,Finance,CXO,1001-5000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,1001-5000 employees,18 to 24,connected to any,0
GBR,Male,Finance,CXO,501-1000 employees,Any Age Range,connected to big companies,580
GBR,Male,Finance,CXO,501-1000 employees,Any Age Range,connected to any,1700
GBR,Male,Finance,CXO,501-1000 employees,55+,connected to big companies,0
GBR,Male,Finance,CXO,501-1000 employees,55+,connected to any,520
GBR,Male,Finance,CXO,501-1000 employees,35 to 54,connected to big companies,330
GBR,Male,Finance,CXO,501-1000 employees,35 to 54,connected to any,920
GBR,Male,Finance,CXO,501-1000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,501-1000 employees,25 to 34,connected to any,0
GBR,Male,Finance,CXO,501-1000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,501-1000 employees,18 to 24,connected to any,0
GBR,Male,Finance,CXO,201-500 employees,Any Age Range,connected to big companies,1000
GBR,Male,Finance,CXO,201-500 employees,Any Age Range,connected to any,3000
GBR,Male,Finance,CXO,201-500 employees,55+,connected to big companies,0
GBR,Male,Finance,CXO,201-500 employees,55+,connected to any,890
GBR,Male,Finance,CXO,201-500 employees,35 to 54,connected to big companies,610
GBR,Male,Finance,CXO,201-500 employees,35 to 54,connected to any,1700
GBR,Male,Finance,CXO,201-500 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,201-500 employees,25 to 34,connected to any,420
GBR,Male,Finance,CXO,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,201-500 employees,18 to 24,connected to any,0
GBR,Male,Finance,CXO,51-200 employees,Any Age Range,connected to big companies,2100
GBR,Male,Finance,CXO,51-200 employees,Any Age Range,connected to any,5900
GBR,Male,Finance,CXO,51-200 employees,55+,connected to big companies,550
GBR,Male,Finance,CXO,51-200 employees,55+,connected to any,1800
GBR,Male,Finance,CXO,51-200 employees,35 to 54,connected to big companies,1300
GBR,Male,Finance,CXO,51-200 employees,35 to 54,connected to any,3200
GBR,Male,Finance,CXO,51-200 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,51-200 employees,25 to 34,connected to any,780
GBR,Male,Finance,CXO,51-200 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,51-200 employees,18 to 24,connected to any,0
GBR,Male,Finance,CXO,11-50 employees,Any Age Range,connected to big companies,3600
GBR,Male,Finance,CXO,11-50 employees,Any Age Range,connected to any,9700
GBR,Male,Finance,CXO,11-50 employees,55+,connected to big companies,900
GBR,Male,Finance,CXO,11-50 employees,55+,connected to any,2700
GBR,Male,Finance,CXO,11-50 employees,35 to 54,connected to big companies,2100
GBR,Male,Finance,CXO,11-50 employees,35 to 54,connected to any,5300
GBR,Male,Finance,CXO,11-50 employees,25 to 34,connected to big companies,450
GBR,Male,Finance,CXO,11-50 employees,25 to 34,connected to any,1500
GBR,Male,Finance,CXO,11-50 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,11-50 employees,18 to 24,connected to any,0
GBR,Male,Finance,CXO,2-10 employees,Any Age Range,connected to big companies,3100
GBR,Male,Finance,CXO,2-10 employees,Any Age Range,connected to any,8800
GBR,Male,Finance,CXO,2-10 employees,55+,connected to big companies,720
GBR,Male,Finance,CXO,2-10 employees,55+,connected to any,2400
GBR,Male,Finance,CXO,2-10 employees,35 to 54,connected to big companies,1800
GBR,Male,Finance,CXO,2-10 employees,35 to 54,connected to any,4600
GBR,Male,Finance,CXO,2-10 employees,25 to 34,connected to big companies,450
GBR,Male,Finance,CXO,2-10 employees,25 to 34,connected to any,1500
GBR,Male,Finance,CXO,2-10 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,2-10 employees,18 to 24,connected to any,300
GBR,Male,Finance,CXO,Myself Only,Any Age Range,connected to big companies,0
GBR,Male,Finance,CXO,Myself Only,Any Age Range,connected to any,1300
GBR,Male,Finance,CXO,Myself Only,55+,connected to big companies,0
GBR,Male,Finance,CXO,Myself Only,55+,connected to any,0
GBR,Male,Finance,CXO,Myself Only,35 to 54,connected to big companies,0
GBR,Male,Finance,CXO,Myself Only,35 to 54,connected to any,600
GBR,Male,Finance,CXO,Myself Only,25 to 34,connected to big companies,0
GBR,Male,Finance,CXO,Myself Only,25 to 34,connected to any,420
GBR,Male,Finance,CXO,Myself Only,18 to 24,connected to big companies,0
GBR,Male,Finance,CXO,Myself Only,18 to 24,connected to any,0
GBR,Male,Finance,VP,Any Company Size,Any Age Range,connected to big companies,20000
GBR,Male,Finance,VP,Any Company Size,Any Age Range,connected to any,55000
GBR,Male,Finance,VP,Any Company Size,55+,connected to big companies,2200
GBR,Male,Finance,VP,Any Company Size,55+,connected to any,8400
GBR,Male,Finance,VP,Any Company Size,35 to 54,connected to big companies,13000
GBR,Male,Finance,VP,Any Company Size,35 to 54,connected to any,31000
GBR,Male,Finance,VP,Any Company Size,25 to 34,connected to big companies,3800
GBR,Male,Finance,VP,Any Company Size,25 to 34,connected to any,14000
GBR,Male,Finance,VP,Any Company Size,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,Any Company Size,18 to 24,connected to any,1400
GBR,Male,Finance,VP,"10,001+ employees",Any Age Range,connected to big companies,9900
GBR,Male,Finance,VP,"10,001+ employees",Any Age Range,connected to any,20000
GBR,Male,Finance,VP,"10,001+ employees",55+,connected to big companies,740
GBR,Male,Finance,VP,"10,001+ employees",55+,connected to any,2000
GBR,Male,Finance,VP,"10,001+ employees",35 to 54,connected to big companies,7000
GBR,Male,Finance,VP,"10,001+ employees",35 to 54,connected to any,13000
GBR,Male,Finance,VP,"10,001+ employees",25 to 34,connected to big companies,2000
GBR,Male,Finance,VP,"10,001+ employees",25 to 34,connected to any,4900
GBR,Male,Finance,VP,"10,001+ employees",18 to 24,connected to big companies,0
GBR,Male,Finance,VP,"10,001+ employees",18 to 24,connected to any,370
GBR,Male,Finance,VP,"5001-10,000 employees",Any Age Range,connected to big companies,850
GBR,Male,Finance,VP,"5001-10,000 employees",Any Age Range,connected to any,2000
GBR,Male,Finance,VP,"5001-10,000 employees",55+,connected to big companies,0
GBR,Male,Finance,VP,"5001-10,000 employees",55+,connected to any,0
GBR,Male,Finance,VP,"5001-10,000 employees",35 to 54,connected to big companies,580
GBR,Male,Finance,VP,"5001-10,000 employees",35 to 54,connected to any,1200
GBR,Male,Finance,VP,"5001-10,000 employees",25 to 34,connected to big companies,0
GBR,Male,Finance,VP,"5001-10,000 employees",25 to 34,connected to any,420
GBR,Male,Finance,VP,"5001-10,000 employees",18 to 24,connected to big companies,0
GBR,Male,Finance,VP,"5001-10,000 employees",18 to 24,connected to any,0
GBR,Male,Finance,VP,1001-5000 employees,Any Age Range,connected to big companies,2500
GBR,Male,Finance,VP,1001-5000 employees,Any Age Range,connected to any,5700
GBR,Male,Finance,VP,1001-5000 employees,55+,connected to big companies,300
GBR,Male,Finance,VP,1001-5000 employees,55+,connected to any,960
GBR,Male,Finance,VP,1001-5000 employees,35 to 54,connected to big companies,1700
GBR,Male,Finance,VP,1001-5000 employees,35 to 54,connected to any,3400
GBR,Male,Finance,VP,1001-5000 employees,25 to 34,connected to big companies,460
GBR,Male,Finance,VP,1001-5000 employees,25 to 34,connected to any,1300
GBR,Male,Finance,VP,1001-5000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,1001-5000 employees,18 to 24,connected to any,0
GBR,Male,Finance,VP,501-1000 employees,Any Age Range,connected to big companies,990
GBR,Male,Finance,VP,501-1000 employees,Any Age Range,connected to any,2100
GBR,Male,Finance,VP,501-1000 employees,55+,connected to big companies,0
GBR,Male,Finance,VP,501-1000 employees,55+,connected to any,330
GBR,Male,Finance,VP,501-1000 employees,35 to 54,connected to big companies,670
GBR,Male,Finance,VP,501-1000 employees,35 to 54,connected to any,1300
GBR,Male,Finance,VP,501-1000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,VP,501-1000 employees,25 to 34,connected to any,410
GBR,Male,Finance,VP,501-1000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,501-1000 employees,18 to 24,connected to any,0
GBR,Male,Finance,VP,201-500 employees,Any Age Range,connected to big companies,960
GBR,Male,Finance,VP,201-500 employees,Any Age Range,connected to any,2600
GBR,Male,Finance,VP,201-500 employees,55+,connected to big companies,0
GBR,Male,Finance,VP,201-500 employees,55+,connected to any,510
GBR,Male,Finance,VP,201-500 employees,35 to 54,connected to big companies,640
GBR,Male,Finance,VP,201-500 employees,35 to 54,connected to any,1500
GBR,Male,Finance,VP,201-500 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,VP,201-500 employees,25 to 34,connected to any,520
GBR,Male,Finance,VP,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,201-500 employees,18 to 24,connected to any,0
GBR,Male,Finance,VP,51-200 employees,Any Age Range,connected to big companies,1800
GBR,Male,Finance,VP,51-200 employees,Any Age Range,connected to any,4700
GBR,Male,Finance,VP,51-200 employees,55+,connected to big companies,0
GBR,Male,Finance,VP,51-200 employees,55+,connected to any,930
GBR,Male,Finance,VP,51-200 employees,35 to 54,connected to big companies,1100
GBR,Male,Finance,VP,51-200 employees,35 to 54,connected to any,2700
GBR,Male,Finance,VP,51-200 employees,25 to 34,connected to big companies,330
GBR,Male,Finance,VP,51-200 employees,25 to 34,connected to any,960
GBR,Male,Finance,VP,51-200 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,51-200 employees,18 to 24,connected to any,0
GBR,Male,Finance,VP,11-50 employees,Any Age Range,connected to big companies,2300
GBR,Male,Finance,VP,11-50 employees,Any Age Range,connected to any,7300
GBR,Male,Finance,VP,11-50 employees,55+,connected to big companies,460
GBR,Male,Finance,VP,11-50 employees,55+,connected to any,1800
GBR,Male,Finance,VP,11-50 employees,35 to 54,connected to big companies,1400
GBR,Male,Finance,VP,11-50 employees,35 to 54,connected to any,4000
GBR,Male,Finance,VP,11-50 employees,25 to 34,connected to big companies,390
GBR,Male,Finance,VP,11-50 employees,25 to 34,connected to any,1400
GBR,Male,Finance,VP,11-50 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,11-50 employees,18 to 24,connected to any,0
GBR,Male,Finance,VP,2-10 employees,Any Age Range,connected to big companies,2100
GBR,Male,Finance,VP,2-10 employees,Any Age Range,connected to any,8100
GBR,Male,Finance,VP,2-10 employees,55+,connected to big companies,500
GBR,Male,Finance,VP,2-10 employees,55+,connected to any,2100
GBR,Male,Finance,VP,2-10 employees,35 to 54,connected to big companies,1200
GBR,Male,Finance,VP,2-10 employees,35 to 54,connected to any,4300
GBR,Male,Finance,VP,2-10 employees,25 to 34,connected to big companies,310
GBR,Male,Finance,VP,2-10 employees,25 to 34,connected to any,1500
GBR,Male,Finance,VP,2-10 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,2-10 employees,18 to 24,connected to any,0
GBR,Male,Finance,VP,Myself Only,Any Age Range,connected to big companies,0
GBR,Male,Finance,VP,Myself Only,Any Age Range,connected to any,1200
GBR,Male,Finance,VP,Myself Only,55+,connected to big companies,0
GBR,Male,Finance,VP,Myself Only,55+,connected to any,0
GBR,Male,Finance,VP,Myself Only,35 to 54,connected to big companies,0
GBR,Male,Finance,VP,Myself Only,35 to 54,connected to any,600
GBR,Male,Finance,VP,Myself Only,25 to 34,connected to big companies,0
GBR,Male,Finance,VP,Myself Only,25 to 34,connected to any,350
GBR,Male,Finance,VP,Myself Only,18 to 24,connected to big companies,0
GBR,Male,Finance,VP,Myself Only,18 to 24,connected to any,0
GBR,Male,Finance,Director,Any Company Size,Any Age Range,connected to big companies,46000
GBR,Male,Finance,Director,Any Company Size,Any Age Range,connected to any,160000
GBR,Male,Finance,Director,Any Company Size,55+,connected to big companies,6600
GBR,Male,Finance,Director,Any Company Size,55+,connected to any,29000
GBR,Male,Finance,Director,Any Company Size,35 to 54,connected to big companies,33000
GBR,Male,Finance,Director,Any Company Size,35 to 54,connected to any,88000
GBR,Male,Finance,Director,Any Company Size,25 to 34,connected to big companies,6300
GBR,Male,Finance,Director,Any Company Size,25 to 34,connected to any,36000
GBR,Male,Finance,Director,Any Company Size,18 to 24,connected to big companies,600
GBR,Male,Finance,Director,Any Company Size,18 to 24,connected to any,3200
GBR,Male,Finance,Director,"10,001+ employees",Any Age Range,connected to big companies,17000
GBR,Male,Finance,Director,"10,001+ employees",Any Age Range,connected to any,46000
GBR,Male,Finance,Director,"10,001+ employees",55+,connected to big companies,2000
GBR,Male,Finance,Director,"10,001+ employees",55+,connected to any,8600
GBR,Male,Finance,Director,"10,001+ employees",35 to 54,connected to big companies,13000
GBR,Male,Finance,Director,"10,001+ employees",35 to 54,connected to any,28000
GBR,Male,Finance,Director,"10,001+ employees",25 to 34,connected to big companies,2100
GBR,Male,Finance,Director,"10,001+ employees",25 to 34,connected to any,8800
GBR,Male,Finance,Director,"10,001+ employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Director,"10,001+ employees",18 to 24,connected to any,720
GBR,Male,Finance,Director,"5001-10,000 employees",Any Age Range,connected to big companies,3000
GBR,Male,Finance,Director,"5001-10,000 employees",Any Age Range,connected to any,7200
GBR,Male,Finance,Director,"5001-10,000 employees",55+,connected to big companies,420
GBR,Male,Finance,Director,"5001-10,000 employees",55+,connected to any,1200
GBR,Male,Finance,Director,"5001-10,000 employees",35 to 54,connected to big companies,2200
GBR,Male,Finance,Director,"5001-10,000 employees",35 to 54,connected to any,4700
GBR,Male,Finance,Director,"5001-10,000 employees",25 to 34,connected to big companies,320
GBR,Male,Finance,Director,"5001-10,000 employees",25 to 34,connected to any,1200
GBR,Male,Finance,Director,"5001-10,000 employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Director,"5001-10,000 employees",18 to 24,connected to any,0
GBR,Male,Finance,Director,1001-5000 employees,Any Age Range,connected to big companies,7000
GBR,Male,Finance,Director,1001-5000 employees,Any Age Range,connected to any,19000
GBR,Male,Finance,Director,1001-5000 employees,55+,connected to big companies,980
GBR,Male,Finance,Director,1001-5000 employees,55+,connected to any,3400
GBR,Male,Finance,Director,1001-5000 employees,35 to 54,connected to big companies,5000
GBR,Male,Finance,Director,1001-5000 employees,35 to 54,connected to any,12000
GBR,Male,Finance,Director,1001-5000 employees,25 to 34,connected to big companies,990
GBR,Male,Finance,Director,1001-5000 employees,25 to 34,connected to any,3400
GBR,Male,Finance,Director,1001-5000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Director,1001-5000 employees,18 to 24,connected to any,350
GBR,Male,Finance,Director,501-1000 employees,Any Age Range,connected to big companies,2600
GBR,Male,Finance,Director,501-1000 employees,Any Age Range,connected to any,7300
GBR,Male,Finance,Director,501-1000 employees,55+,connected to big companies,420
GBR,Male,Finance,Director,501-1000 employees,55+,connected to any,1400
GBR,Male,Finance,Director,501-1000 employees,35 to 54,connected to big companies,1900
GBR,Male,Finance,Director,501-1000 employees,35 to 54,connected to any,4600
GBR,Male,Finance,Director,501-1000 employees,25 to 34,connected to big companies,320
GBR,Male,Finance,Director,501-1000 employees,25 to 34,connected to any,1100
GBR,Male,Finance,Director,501-1000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Director,501-1000 employees,18 to 24,connected to any,0
GBR,Male,Finance,Director,201-500 employees,Any Age Range,connected to big companies,3500
GBR,Male,Finance,Director,201-500 employees,Any Age Range,connected to any,10000
GBR,Male,Finance,Director,201-500 employees,55+,connected to big companies,590
GBR,Male,Finance,Director,201-500 employees,55+,connected to any,2000
GBR,Male,Finance,Director,201-500 employees,35 to 54,connected to big companies,2300
GBR,Male,Finance,Director,201-500 employees,35 to 54,connected to any,6100
GBR,Male,Finance,Director,201-500 employees,25 to 34,connected to big companies,520
GBR,Male,Finance,Director,201-500 employees,25 to 34,connected to any,1800
GBR,Male,Finance,Director,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Director,201-500 employees,18 to 24,connected to any,0
GBR,Male,Finance,Director,51-200 employees,Any Age Range,connected to big companies,5800
GBR,Male,Finance,Director,51-200 employees,Any Age Range,connected to any,17000
GBR,Male,Finance,Director,51-200 employees,55+,connected to big companies,990
GBR,Male,Finance,Director,51-200 employees,55+,connected to any,3800
GBR,Male,Finance,Director,51-200 employees,35 to 54,connected to big companies,3800
GBR,Male,Finance,Director,51-200 employees,35 to 54,connected to any,9800
GBR,Male,Finance,Director,51-200 employees,25 to 34,connected to big companies,930
GBR,Male,Finance,Director,51-200 employees,25 to 34,connected to any,3300
GBR,Male,Finance,Director,51-200 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Director,51-200 employees,18 to 24,connected to any,330
GBR,Male,Finance,Director,11-50 employees,Any Age Range,connected to big companies,6700
GBR,Male,Finance,Director,11-50 employees,Any Age Range,connected to any,22000
GBR,Male,Finance,Director,11-50 employees,55+,connected to big companies,1300
GBR,Male,Finance,Director,11-50 employees,55+,connected to any,4900
GBR,Male,Finance,Director,11-50 employees,35 to 54,connected to big companies,4000
GBR,Male,Finance,Director,11-50 employees,35 to 54,connected to any,12000
GBR,Male,Finance,Director,11-50 employees,25 to 34,connected to big companies,1200
GBR,Male,Finance,Director,11-50 employees,25 to 34,connected to any,4300
GBR,Male,Finance,Director,11-50 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Director,11-50 employees,18 to 24,connected to any,500
GBR,Male,Finance,Director,2-10 employees,Any Age Range,connected to big companies,5800
GBR,Male,Finance,Director,2-10 employees,Any Age Range,connected to any,22000
GBR,Male,Finance,Director,2-10 employees,55+,connected to big companies,1200
GBR,Male,Finance,Director,2-10 employees,55+,connected to any,5300
GBR,Male,Finance,Director,2-10 employees,35 to 54,connected to big companies,3500
GBR,Male,Finance,Director,2-10 employees,35 to 54,connected to any,12000
GBR,Male,Finance,Director,2-10 employees,25 to 34,connected to big companies,910
GBR,Male,Finance,Director,2-10 employees,25 to 34,connected to any,4500
