,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
1097,PHL,Any Gender,Finance,18 to 24,Unpaid,11-50 employees,0
1098,PHL,Any Gender,Finance,18 to 24,Unpaid,2-10 employees,0
1099,PHL,Any Gender,Finance,18 to 24,Unpaid,Myself Only,0
1100,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,Any Company Size,920000
1101,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,"10,001+ employees",230000
1102,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,"5001-10,000 employees",44000
1103,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,1001-5000 employees,51000
1104,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,501-1000 employees,45000
1105,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,201-500 employees,40000
1106,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,51-200 employees,68000
1107,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,11-50 employees,73000
1108,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,2-10 employees,44000
1109,PHL,Any Gender,IT,Any Age Range,Any Job Seniority,Myself Only,12000
1110,PHL,Any Gender,IT,Any Age Range,Owner,Any Company Size,17000
1111,PHL,Any Gender,IT,Any Age Range,Owner,"10,001+ employees",1600
1112,PHL,Any Gender,IT,Any Age Range,Owner,"5001-10,000 employees",420
1113,PHL,Any Gender,IT,Any Age Range,Owner,1001-5000 employees,640
1114,PHL,Any Gender,IT,Any Age Range,Owner,501-1000 employees,970
1115,PHL,Any Gender,IT,Any Age Range,Owner,201-500 employees,720
1116,PHL,Any Gender,IT,Any Age Range,Owner,51-200 employees,1400
1117,PHL,Any Gender,IT,Any Age Range,Owner,11-50 employees,2500
1118,PHL,Any Gender,IT,Any Age Range,Owner,2-10 employees,3000
1119,PHL,Any Gender,IT,Any Age Range,Owner,Myself Only,470
1120,PHL,Any Gender,IT,Any Age Range,Partner,Any Company Size,1700
1121,PHL,Any Gender,IT,Any Age Range,Partner,"10,001+ employees",0
1122,PHL,Any Gender,IT,Any Age Range,Partner,"5001-10,000 employees",0
1123,PHL,Any Gender,IT,Any Age Range,Partner,1001-5000 employees,0
1124,PHL,Any Gender,IT,Any Age Range,Partner,501-1000 employees,0
1125,PHL,Any Gender,IT,Any Age Range,Partner,201-500 employees,0
1126,PHL,Any Gender,IT,Any Age Range,Partner,51-200 employees,310
1127,PHL,Any Gender,IT,Any Age Range,Partner,11-50 employees,480
1128,PHL,Any Gender,IT,Any Age Range,Partner,2-10 employees,410
1129,PHL,Any Gender,IT,Any Age Range,Partner,Myself Only,0
1130,PHL,Any Gender,IT,Any Age Range,CXO,Any Company Size,9700
1131,PHL,Any Gender,IT,Any Age Range,CXO,"10,001+ employees",1100
1132,PHL,Any Gender,IT,Any Age Range,CXO,"5001-10,000 employees",0
1133,PHL,Any Gender,IT,Any Age Range,CXO,1001-5000 employees,420
1134,PHL,Any Gender,IT,Any Age Range,CXO,501-1000 employees,410
1135,PHL,Any Gender,IT,Any Age Range,CXO,201-500 employees,570
1136,PHL,Any Gender,IT,Any Age Range,CXO,51-200 employees,1200
1137,PHL,Any Gender,IT,Any Age Range,CXO,11-50 employees,2000
1138,PHL,Any Gender,IT,Any Age Range,CXO,2-10 employees,1700
1139,PHL,Any Gender,IT,Any Age Range,CXO,Myself Only,0
1140,PHL,Any Gender,IT,Any Age Range,VP,Any Company Size,8800
1141,PHL,Any Gender,IT,Any Age Range,VP,"10,001+ employees",1900
1142,PHL,Any Gender,IT,Any Age Range,VP,"5001-10,000 employees",420
1143,PHL,Any Gender,IT,Any Age Range,VP,1001-5000 employees,470
1144,PHL,Any Gender,IT,Any Age Range,VP,501-1000 employees,410
1145,PHL,Any Gender,IT,Any Age Range,VP,201-500 employees,630
1146,PHL,Any Gender,IT,Any Age Range,VP,51-200 employees,990
1147,PHL,Any Gender,IT,Any Age Range,VP,11-50 employees,1500
1148,PHL,Any Gender,IT,Any Age Range,VP,2-10 employees,860
1149,PHL,Any Gender,IT,Any Age Range,VP,Myself Only,0
1150,PHL,Any Gender,IT,Any Age Range,Director,Any Company Size,18000
1151,PHL,Any Gender,IT,Any Age Range,Director,"10,001+ employees",4400
1152,PHL,Any Gender,IT,Any Age Range,Director,"5001-10,000 employees",2100
1153,PHL,Any Gender,IT,Any Age Range,Director,1001-5000 employees,1400
1154,PHL,Any Gender,IT,Any Age Range,Director,501-1000 employees,1100
1155,PHL,Any Gender,IT,Any Age Range,Director,201-500 employees,1300
1156,PHL,Any Gender,IT,Any Age Range,Director,51-200 employees,2200
1157,PHL,Any Gender,IT,Any Age Range,Director,11-50 employees,2600
1158,PHL,Any Gender,IT,Any Age Range,Director,2-10 employees,1600
1159,PHL,Any Gender,IT,Any Age Range,Director,Myself Only,0
1160,PHL,Any Gender,IT,Any Age Range,Manager,Any Company Size,49000
1161,PHL,Any Gender,IT,Any Age Range,Manager,"10,001+ employees",16000
1162,PHL,Any Gender,IT,Any Age Range,Manager,"5001-10,000 employees",4300
1163,PHL,Any Gender,IT,Any Age Range,Manager,1001-5000 employees,3900
1164,PHL,Any Gender,IT,Any Age Range,Manager,501-1000 employees,2700
1165,PHL,Any Gender,IT,Any Age Range,Manager,201-500 employees,2800
1166,PHL,Any Gender,IT,Any Age Range,Manager,51-200 employees,4200
1167,PHL,Any Gender,IT,Any Age Range,Manager,11-50 employees,5100
1168,PHL,Any Gender,IT,Any Age Range,Manager,2-10 employees,2700
1169,PHL,Any Gender,IT,Any Age Range,Manager,Myself Only,530
1170,PHL,Any Gender,IT,Any Age Range,Senior,Any Company Size,240000
1171,PHL,Any Gender,IT,Any Age Range,Senior,"10,001+ employees",93000
1172,PHL,Any Gender,IT,Any Age Range,Senior,"5001-10,000 employees",14000
1173,PHL,Any Gender,IT,Any Age Range,Senior,1001-5000 employees,18000
1174,PHL,Any Gender,IT,Any Age Range,Senior,501-1000 employees,14000
1175,PHL,Any Gender,IT,Any Age Range,Senior,201-500 employees,13000
1176,PHL,Any Gender,IT,Any Age Range,Senior,51-200 employees,23000
1177,PHL,Any Gender,IT,Any Age Range,Senior,11-50 employees,20000
1178,PHL,Any Gender,IT,Any Age Range,Senior,2-10 employees,9800
1179,PHL,Any Gender,IT,Any Age Range,Senior,Myself Only,2000
1180,PHL,Any Gender,IT,Any Age Range,Entry,Any Company Size,400000
1181,PHL,Any Gender,IT,Any Age Range,Entry,"10,001+ employees",110000
1182,PHL,Any Gender,IT,Any Age Range,Entry,"5001-10,000 employees",21000
1183,PHL,Any Gender,IT,Any Age Range,Entry,1001-5000 employees,25000
1184,PHL,Any Gender,IT,Any Age Range,Entry,501-1000 employees,24000
1185,PHL,Any Gender,IT,Any Age Range,Entry,201-500 employees,20000
1186,PHL,Any Gender,IT,Any Age Range,Entry,51-200 employees,32000
1187,PHL,Any Gender,IT,Any Age Range,Entry,11-50 employees,36000
1188,PHL,Any Gender,IT,Any Age Range,Entry,2-10 employees,23000
1189,PHL,Any Gender,IT,Any Age Range,Entry,Myself Only,6200
1190,PHL,Any Gender,IT,Any Age Range,Training,Any Company Size,9600
1191,PHL,Any Gender,IT,Any Age Range,Training,"10,001+ employees",1800
1192,PHL,Any Gender,IT,Any Age Range,Training,"5001-10,000 employees",320
1193,PHL,Any Gender,IT,Any Age Range,Training,1001-5000 employees,380
1194,PHL,Any Gender,IT,Any Age Range,Training,501-1000 employees,0
1195,PHL,Any Gender,IT,Any Age Range,Training,201-500 employees,320
1196,PHL,Any Gender,IT,Any Age Range,Training,51-200 employees,790
1197,PHL,Any Gender,IT,Any Age Range,Training,11-50 employees,890
1198,PHL,Any Gender,IT,Any Age Range,Training,2-10 employees,480
1199,PHL,Any Gender,IT,Any Age Range,Training,Myself Only,660
1200,PHL,Any Gender,IT,Any Age Range,Unpaid,Any Company Size,15000
1201,PHL,Any Gender,IT,Any Age Range,Unpaid,"10,001+ employees",590
1202,PHL,Any Gender,IT,Any Age Range,Unpaid,"5001-10,000 employees",0
1203,PHL,Any Gender,IT,Any Age Range,Unpaid,1001-5000 employees,0
1204,PHL,Any Gender,IT,Any Age Range,Unpaid,501-1000 employees,0
1205,PHL,Any Gender,IT,Any Age Range,Unpaid,201-500 employees,0
1206,PHL,Any Gender,IT,Any Age Range,Unpaid,51-200 employees,0
1207,PHL,Any Gender,IT,Any Age Range,Unpaid,11-50 employees,360
1208,PHL,Any Gender,IT,Any Age Range,Unpaid,2-10 employees,0
1209,PHL,Any Gender,IT,Any Age Range,Unpaid,Myself Only,970
1210,PHL,Any Gender,IT,55+,Any Job Seniority,Any Company Size,8800
1211,PHL,Any Gender,IT,55+,Any Job Seniority,"10,001+ employees",1800
1212,PHL,Any Gender,IT,55+,Any Job Seniority,"5001-10,000 employees",490
1213,PHL,Any Gender,IT,55+,Any Job Seniority,1001-5000 employees,440
1214,PHL,Any Gender,IT,55+,Any Job Seniority,501-1000 employees,430
1215,PHL,Any Gender,IT,55+,Any Job Seniority,201-500 employees,500
1216,PHL,Any Gender,IT,55+,Any Job Seniority,51-200 employees,800
1217,PHL,Any Gender,IT,55+,Any Job Seniority,11-50 employees,900
1218,PHL,Any Gender,IT,55+,Any Job Seniority,2-10 employees,530
1219,PHL,Any Gender,IT,55+,Any Job Seniority,Myself Only,0
1220,PHL,Any Gender,IT,55+,Owner,Any Company Size,710
1221,PHL,Any Gender,IT,55+,Owner,"10,001+ employees",0
1222,PHL,Any Gender,IT,55+,Owner,"5001-10,000 employees",0
1223,PHL,Any Gender,IT,55+,Owner,1001-5000 employees,0
1224,PHL,Any Gender,IT,55+,Owner,501-1000 employees,0
1225,PHL,Any Gender,IT,55+,Owner,201-500 employees,0
1226,PHL,Any Gender,IT,55+,Owner,51-200 employees,0
1227,PHL,Any Gender,IT,55+,Owner,11-50 employees,0
1228,PHL,Any Gender,IT,55+,Owner,2-10 employees,0
1229,PHL,Any Gender,IT,55+,Owner,Myself Only,0
1230,PHL,Any Gender,IT,55+,Partner,Any Company Size,0
1231,PHL,Any Gender,IT,55+,Partner,"10,001+ employees",0
1232,PHL,Any Gender,IT,55+,Partner,"5001-10,000 employees",0
1233,PHL,Any Gender,IT,55+,Partner,1001-5000 employees,0
1234,PHL,Any Gender,IT,55+,Partner,501-1000 employees,0
1235,PHL,Any Gender,IT,55+,Partner,201-500 employees,0
1236,PHL,Any Gender,IT,55+,Partner,51-200 employees,0
1237,PHL,Any Gender,IT,55+,Partner,11-50 employees,0
1238,PHL,Any Gender,IT,55+,Partner,2-10 employees,0
1239,PHL,Any Gender,IT,55+,Partner,Myself Only,0
1240,PHL,Any Gender,IT,55+,CXO,Any Company Size,780
1241,PHL,Any Gender,IT,55+,CXO,"10,001+ employees",0
1242,PHL,Any Gender,IT,55+,CXO,"5001-10,000 employees",0
1243,PHL,Any Gender,IT,55+,CXO,1001-5000 employees,0
1244,PHL,Any Gender,IT,55+,CXO,501-1000 employees,0
1245,PHL,Any Gender,IT,55+,CXO,201-500 employees,0
1246,PHL,Any Gender,IT,55+,CXO,51-200 employees,0
1247,PHL,Any Gender,IT,55+,CXO,11-50 employees,0
1248,PHL,Any Gender,IT,55+,CXO,2-10 employees,0
1249,PHL,Any Gender,IT,55+,CXO,Myself Only,0
1250,PHL,Any Gender,IT,55+,VP,Any Company Size,670
1251,PHL,Any Gender,IT,55+,VP,"10,001+ employees",0
1252,PHL,Any Gender,IT,55+,VP,"5001-10,000 employees",0
1253,PHL,Any Gender,IT,55+,VP,1001-5000 employees,0
1254,PHL,Any Gender,IT,55+,VP,501-1000 employees,0
1255,PHL,Any Gender,IT,55+,VP,201-500 employees,0
1256,PHL,Any Gender,IT,55+,VP,51-200 employees,0
1257,PHL,Any Gender,IT,55+,VP,11-50 employees,0
1258,PHL,Any Gender,IT,55+,VP,2-10 employees,0
1259,PHL,Any Gender,IT,55+,VP,Myself Only,0
1260,PHL,Any Gender,IT,55+,Director,Any Company Size,1100
1261,PHL,Any Gender,IT,55+,Director,"10,001+ employees",0
1262,PHL,Any Gender,IT,55+,Director,"5001-10,000 employees",0
1263,PHL,Any Gender,IT,55+,Director,1001-5000 employees,0
1264,PHL,Any Gender,IT,55+,Director,501-1000 employees,0
1265,PHL,Any Gender,IT,55+,Director,201-500 employees,0
1266,PHL,Any Gender,IT,55+,Director,51-200 employees,0
1267,PHL,Any Gender,IT,55+,Director,11-50 employees,0
1268,PHL,Any Gender,IT,55+,Director,2-10 employees,0
1269,PHL,Any Gender,IT,55+,Director,Myself Only,0
1270,PHL,Any Gender,IT,55+,Manager,Any Company Size,1100
1271,PHL,Any Gender,IT,55+,Manager,"10,001+ employees",360
1272,PHL,Any Gender,IT,55+,Manager,"5001-10,000 employees",0
1273,PHL,Any Gender,IT,55+,Manager,1001-5000 employees,0
1274,PHL,Any Gender,IT,55+,Manager,501-1000 employees,0
1275,PHL,Any Gender,IT,55+,Manager,201-500 employees,0
1276,PHL,Any Gender,IT,55+,Manager,51-200 employees,0
1277,PHL,Any Gender,IT,55+,Manager,11-50 employees,0
1278,PHL,Any Gender,IT,55+,Manager,2-10 employees,0
1279,PHL,Any Gender,IT,55+,Manager,Myself Only,0
1280,PHL,Any Gender,IT,55+,Senior,Any Company Size,2100
1281,PHL,Any Gender,IT,55+,Senior,"10,001+ employees",660
1282,PHL,Any Gender,IT,55+,Senior,"5001-10,000 employees",0
1283,PHL,Any Gender,IT,55+,Senior,1001-5000 employees,0
1284,PHL,Any Gender,IT,55+,Senior,501-1000 employees,0
1285,PHL,Any Gender,IT,55+,Senior,201-500 employees,0
1286,PHL,Any Gender,IT,55+,Senior,51-200 employees,0
1287,PHL,Any Gender,IT,55+,Senior,11-50 employees,0
1288,PHL,Any Gender,IT,55+,Senior,2-10 employees,0
1289,PHL,Any Gender,IT,55+,Senior,Myself Only,0
1290,PHL,Any Gender,IT,55+,Entry,Any Company Size,1500
1291,PHL,Any Gender,IT,55+,Entry,"10,001+ employees",370
1292,PHL,Any Gender,IT,55+,Entry,"5001-10,000 employees",0
1293,PHL,Any Gender,IT,55+,Entry,1001-5000 employees,0
1294,PHL,Any Gender,IT,55+,Entry,501-1000 employees,0
1295,PHL,Any Gender,IT,55+,Entry,201-500 employees,0
1296,PHL,Any Gender,IT,55+,Entry,51-200 employees,0
1297,PHL,Any Gender,IT,55+,Entry,11-50 employees,0
1298,PHL,Any Gender,IT,55+,Entry,2-10 employees,0
1299,PHL,Any Gender,IT,55+,Entry,Myself Only,0
1300,PHL,Any Gender,IT,55+,Training,Any Company Size,0
1301,PHL,Any Gender,IT,55+,Training,"10,001+ employees",0
1302,PHL,Any Gender,IT,55+,Training,"5001-10,000 employees",0
1303,PHL,Any Gender,IT,55+,Training,1001-5000 employees,0
1304,PHL,Any Gender,IT,55+,Training,501-1000 employees,0
1305,PHL,Any Gender,IT,55+,Training,201-500 employees,0
1306,PHL,Any Gender,IT,55+,Training,51-200 employees,0
1307,PHL,Any Gender,IT,55+,Training,11-50 employees,0
1308,PHL,Any Gender,IT,55+,Training,2-10 employees,0
1309,PHL,Any Gender,IT,55+,Training,Myself Only,0
1310,PHL,Any Gender,IT,55+,Unpaid,Any Company Size,0
1311,PHL,Any Gender,IT,55+,Unpaid,"10,001+ employees",0
1312,PHL,Any Gender,IT,55+,Unpaid,"5001-10,000 employees",0
1313,PHL,Any Gender,IT,55+,Unpaid,1001-5000 employees,0
1314,PHL,Any Gender,IT,55+,Unpaid,501-1000 employees,0
1315,PHL,Any Gender,IT,55+,Unpaid,201-500 employees,0
1316,PHL,Any Gender,IT,55+,Unpaid,51-200 employees,0
1317,PHL,Any Gender,IT,55+,Unpaid,11-50 employees,0
1318,PHL,Any Gender,IT,55+,Unpaid,2-10 employees,0
1319,PHL,Any Gender,IT,55+,Unpaid,Myself Only,0
1320,PHL,Any Gender,IT,35 to 54,Any Job Seniority,Any Company Size,160000
1321,PHL,Any Gender,IT,35 to 54,Any Job Seniority,"10,001+ employees",49000
1322,PHL,Any Gender,IT,35 to 54,Any Job Seniority,"5001-10,000 employees",11000
1323,PHL,Any Gender,IT,35 to 54,Any Job Seniority,1001-5000 employees,11000
1324,PHL,Any Gender,IT,35 to 54,Any Job Seniority,501-1000 employees,9200
1325,PHL,Any Gender,IT,35 to 54,Any Job Seniority,201-500 employees,8400
1326,PHL,Any Gender,IT,35 to 54,Any Job Seniority,51-200 employees,13000
1327,PHL,Any Gender,IT,35 to 54,Any Job Seniority,11-50 employees,13000
1328,PHL,Any Gender,IT,35 to 54,Any Job Seniority,2-10 employees,6800
1329,PHL,Any Gender,IT,35 to 54,Any Job Seniority,Myself Only,1300
1330,PHL,Any Gender,IT,35 to 54,Owner,Any Company Size,5700
1331,PHL,Any Gender,IT,35 to 54,Owner,"10,001+ employees",520
1332,PHL,Any Gender,IT,35 to 54,Owner,"5001-10,000 employees",0
1333,PHL,Any Gender,IT,35 to 54,Owner,1001-5000 employees,0
1334,PHL,Any Gender,IT,35 to 54,Owner,501-1000 employees,390
1335,PHL,Any Gender,IT,35 to 54,Owner,201-500 employees,0
1336,PHL,Any Gender,IT,35 to 54,Owner,51-200 employees,590
1337,PHL,Any Gender,IT,35 to 54,Owner,11-50 employees,1100
1338,PHL,Any Gender,IT,35 to 54,Owner,2-10 employees,1200
1339,PHL,Any Gender,IT,35 to 54,Owner,Myself Only,0
1340,PHL,Any Gender,IT,35 to 54,Partner,Any Company Size,680
1341,PHL,Any Gender,IT,35 to 54,Partner,"10,001+ employees",0
1342,PHL,Any Gender,IT,35 to 54,Partner,"5001-10,000 employees",0
1343,PHL,Any Gender,IT,35 to 54,Partner,1001-5000 employees,0
1344,PHL,Any Gender,IT,35 to 54,Partner,501-1000 employees,0
1345,PHL,Any Gender,IT,35 to 54,Partner,201-500 employees,0
1346,PHL,Any Gender,IT,35 to 54,Partner,51-200 employees,0
1347,PHL,Any Gender,IT,35 to 54,Partner,11-50 employees,0
1348,PHL,Any Gender,IT,35 to 54,Partner,2-10 employees,0
1349,PHL,Any Gender,IT,35 to 54,Partner,Myself Only,0
1350,PHL,Any Gender,IT,35 to 54,CXO,Any Company Size,3100
1351,PHL,Any Gender,IT,35 to 54,CXO,"10,001+ employees",0
1352,PHL,Any Gender,IT,35 to 54,CXO,"5001-10,000 employees",0
1353,PHL,Any Gender,IT,35 to 54,CXO,1001-5000 employees,0
1354,PHL,Any Gender,IT,35 to 54,CXO,501-1000 employees,0
1355,PHL,Any Gender,IT,35 to 54,CXO,201-500 employees,0
1356,PHL,Any Gender,IT,35 to 54,CXO,51-200 employees,510
1357,PHL,Any Gender,IT,35 to 54,CXO,11-50 employees,900
1358,PHL,Any Gender,IT,35 to 54,CXO,2-10 employees,700
1359,PHL,Any Gender,IT,35 to 54,CXO,Myself Only,0
1360,PHL,Any Gender,IT,35 to 54,VP,Any Company Size,3100
1361,PHL,Any Gender,IT,35 to 54,VP,"10,001+ employees",590
1362,PHL,Any Gender,IT,35 to 54,VP,"5001-10,000 employees",0
1363,PHL,Any Gender,IT,35 to 54,VP,1001-5000 employees,0
1364,PHL,Any Gender,IT,35 to 54,VP,501-1000 employees,0
1365,PHL,Any Gender,IT,35 to 54,VP,201-500 employees,0
1366,PHL,Any Gender,IT,35 to 54,VP,51-200 employees,420
1367,PHL,Any Gender,IT,35 to 54,VP,11-50 employees,610
1368,PHL,Any Gender,IT,35 to 54,VP,2-10 employees,340
1369,PHL,Any Gender,IT,35 to 54,VP,Myself Only,0
1370,PHL,Any Gender,IT,35 to 54,Director,Any Company Size,7700
1371,PHL,Any Gender,IT,35 to 54,Director,"10,001+ employees",2000
1372,PHL,Any Gender,IT,35 to 54,Director,"5001-10,000 employees",1100
1373,PHL,Any Gender,IT,35 to 54,Director,1001-5000 employees,680
1374,PHL,Any Gender,IT,35 to 54,Director,501-1000 employees,500
1375,PHL,Any Gender,IT,35 to 54,Director,201-500 employees,560
1376,PHL,Any Gender,IT,35 to 54,Director,51-200 employees,980
1377,PHL,Any Gender,IT,35 to 54,Director,11-50 employees,1100
1378,PHL,Any Gender,IT,35 to 54,Director,2-10 employees,660
1379,PHL,Any Gender,IT,35 to 54,Director,Myself Only,0
1380,PHL,Any Gender,IT,35 to 54,Manager,Any Company Size,18000
1381,PHL,Any Gender,IT,35 to 54,Manager,"10,001+ employees",7100
1382,PHL,Any Gender,IT,35 to 54,Manager,"5001-10,000 employees",2000
1383,PHL,Any Gender,IT,35 to 54,Manager,1001-5000 employees,1600
1384,PHL,Any Gender,IT,35 to 54,Manager,501-1000 employees,1100
1385,PHL,Any Gender,IT,35 to 54,Manager,201-500 employees,1100
1386,PHL,Any Gender,IT,35 to 54,Manager,51-200 employees,1600
1387,PHL,Any Gender,IT,35 to 54,Manager,11-50 employees,1600
1388,PHL,Any Gender,IT,35 to 54,Manager,2-10 employees,760
1389,PHL,Any Gender,IT,35 to 54,Manager,Myself Only,0
1390,PHL,Any Gender,IT,35 to 54,Senior,Any Company Size,54000
1391,PHL,Any Gender,IT,35 to 54,Senior,"10,001+ employees",24000
1392,PHL,Any Gender,IT,35 to 54,Senior,"5001-10,000 employees",4000
1393,PHL,Any Gender,IT,35 to 54,Senior,1001-5000 employees,4700
1394,PHL,Any Gender,IT,35 to 54,Senior,501-1000 employees,3600
1395,PHL,Any Gender,IT,35 to 54,Senior,201-500 employees,3300
1396,PHL,Any Gender,IT,35 to 54,Senior,51-200 employees,4700
1397,PHL,Any Gender,IT,35 to 54,Senior,11-50 employees,4200
1398,PHL,Any Gender,IT,35 to 54,Senior,2-10 employees,1900
1399,PHL,Any Gender,IT,35 to 54,Senior,Myself Only,380
1400,PHL,Any Gender,IT,35 to 54,Entry,Any Company Size,51000
1401,PHL,Any Gender,IT,35 to 54,Entry,"10,001+ employees",15000
1402,PHL,Any Gender,IT,35 to 54,Entry,"5001-10,000 employees",3200
1403,PHL,Any Gender,IT,35 to 54,Entry,1001-5000 employees,3700
1404,PHL,Any Gender,IT,35 to 54,Entry,501-1000 employees,3600
1405,PHL,Any Gender,IT,35 to 54,Entry,201-500 employees,2800
1406,PHL,Any Gender,IT,35 to 54,Entry,51-200 employees,4400
1407,PHL,Any Gender,IT,35 to 54,Entry,11-50 employees,4200
1408,PHL,Any Gender,IT,35 to 54,Entry,2-10 employees,2100
1409,PHL,Any Gender,IT,35 to 54,Entry,Myself Only,510
1410,PHL,Any Gender,IT,35 to 54,Training,Any Company Size,300
1411,PHL,Any Gender,IT,35 to 54,Training,"10,001+ employees",0
1412,PHL,Any Gender,IT,35 to 54,Training,"5001-10,000 employees",0
1413,PHL,Any Gender,IT,35 to 54,Training,1001-5000 employees,0
1414,PHL,Any Gender,IT,35 to 54,Training,501-1000 employees,0
1415,PHL,Any Gender,IT,35 to 54,Training,201-500 employees,0
1416,PHL,Any Gender,IT,35 to 54,Training,51-200 employees,0
1417,PHL,Any Gender,IT,35 to 54,Training,11-50 employees,0
1418,PHL,Any Gender,IT,35 to 54,Training,2-10 employees,0
1419,PHL,Any Gender,IT,35 to 54,Training,Myself Only,0
1420,PHL,Any Gender,IT,35 to 54,Unpaid,Any Company Size,450
1421,PHL,Any Gender,IT,35 to 54,Unpaid,"10,001+ employees",0
1422,PHL,Any Gender,IT,35 to 54,Unpaid,"5001-10,000 employees",0
1423,PHL,Any Gender,IT,35 to 54,Unpaid,1001-5000 employees,0
1424,PHL,Any Gender,IT,35 to 54,Unpaid,501-1000 employees,0
1425,PHL,Any Gender,IT,35 to 54,Unpaid,201-500 employees,0
1426,PHL,Any Gender,IT,35 to 54,Unpaid,51-200 employees,0
1427,PHL,Any Gender,IT,35 to 54,Unpaid,11-50 employees,0
1428,PHL,Any Gender,IT,35 to 54,Unpaid,2-10 employees,0
1429,PHL,Any Gender,IT,35 to 54,Unpaid,Myself Only,0
1430,PHL,Any Gender,IT,25 to 34,Any Job Seniority,Any Company Size,590000
1431,PHL,Any Gender,IT,25 to 34,Any Job Seniority,"10,001+ employees",140000
1432,PHL,Any Gender,IT,25 to 34,Any Job Seniority,"5001-10,000 employees",26000
1433,PHL,Any Gender,IT,25 to 34,Any Job Seniority,1001-5000 employees,33000
1434,PHL,Any Gender,IT,25 to 34,Any Job Seniority,501-1000 employees,28000
1435,PHL,Any Gender,IT,25 to 34,Any Job Seniority,201-500 employees,25000
1436,PHL,Any Gender,IT,25 to 34,Any Job Seniority,51-200 employees,44000
1437,PHL,Any Gender,IT,25 to 34,Any Job Seniority,11-50 employees,48000
1438,PHL,Any Gender,IT,25 to 34,Any Job Seniority,2-10 employees,28000
1439,PHL,Any Gender,IT,25 to 34,Any Job Seniority,Myself Only,7300
1440,PHL,Any Gender,IT,25 to 34,Owner,Any Company Size,9200
1441,PHL,Any Gender,IT,25 to 34,Owner,"10,001+ employees",820
1442,PHL,Any Gender,IT,25 to 34,Owner,"5001-10,000 employees",0
1443,PHL,Any Gender,IT,25 to 34,Owner,1001-5000 employees,310
1444,PHL,Any Gender,IT,25 to 34,Owner,501-1000 employees,470
1445,PHL,Any Gender,IT,25 to 34,Owner,201-500 employees,330
1446,PHL,Any Gender,IT,25 to 34,Owner,51-200 employees,600
1447,PHL,Any Gender,IT,25 to 34,Owner,11-50 employees,1100
1448,PHL,Any Gender,IT,25 to 34,Owner,2-10 employees,1300
1449,PHL,Any Gender,IT,25 to 34,Owner,Myself Only,0
1450,PHL,Any Gender,IT,25 to 34,Partner,Any Company Size,710
1451,PHL,Any Gender,IT,25 to 34,Partner,"10,001+ employees",0
1452,PHL,Any Gender,IT,25 to 34,Partner,"5001-10,000 employees",0
1453,PHL,Any Gender,IT,25 to 34,Partner,1001-5000 employees,0
1454,PHL,Any Gender,IT,25 to 34,Partner,501-1000 employees,0
1455,PHL,Any Gender,IT,25 to 34,Partner,201-500 employees,0
1456,PHL,Any Gender,IT,25 to 34,Partner,51-200 employees,0
1457,PHL,Any Gender,IT,25 to 34,Partner,11-50 employees,0
1458,PHL,Any Gender,IT,25 to 34,Partner,2-10 employees,0
1459,PHL,Any Gender,IT,25 to 34,Partner,Myself Only,0
1460,PHL,Any Gender,IT,25 to 34,CXO,Any Company Size,5000
1461,PHL,Any Gender,IT,25 to 34,CXO,"10,001+ employees",600
1462,PHL,Any Gender,IT,25 to 34,CXO,"5001-10,000 employees",0
1463,PHL,Any Gender,IT,25 to 34,CXO,1001-5000 employees,0
1464,PHL,Any Gender,IT,25 to 34,CXO,501-1000 employees,0
1465,PHL,Any Gender,IT,25 to 34,CXO,201-500 employees,0
1466,PHL,Any Gender,IT,25 to 34,CXO,51-200 employees,420
1467,PHL,Any Gender,IT,25 to 34,CXO,11-50 employees,780
1468,PHL,Any Gender,IT,25 to 34,CXO,2-10 employees,750
1469,PHL,Any Gender,IT,25 to 34,CXO,Myself Only,0
1470,PHL,Any Gender,IT,25 to 34,VP,Any Company Size,4300
1471,PHL,Any Gender,IT,25 to 34,VP,"10,001+ employees",950
1472,PHL,Any Gender,IT,25 to 34,VP,"5001-10,000 employees",0
1473,PHL,Any Gender,IT,25 to 34,VP,1001-5000 employees,0
1474,PHL,Any Gender,IT,25 to 34,VP,501-1000 employees,0
1475,PHL,Any Gender,IT,25 to 34,VP,201-500 employees,0
1476,PHL,Any Gender,IT,25 to 34,VP,51-200 employees,350
1477,PHL,Any Gender,IT,25 to 34,VP,11-50 employees,690
1478,PHL,Any Gender,IT,25 to 34,VP,2-10 employees,360
1479,PHL,Any Gender,IT,25 to 34,VP,Myself Only,0
1480,PHL,Any Gender,IT,25 to 34,Director,Any Company Size,7900
1481,PHL,Any Gender,IT,25 to 34,Director,"10,001+ employees",1700
1482,PHL,Any Gender,IT,25 to 34,Director,"5001-10,000 employees",710
1483,PHL,Any Gender,IT,25 to 34,Director,1001-5000 employees,560
