0,1,2,3,4,5,6,7,8
IND,Any Gender,IT,Partner,51-200 employees,25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,51-200 employees,25 to 34,any recent status,connected to big companies,360
IND,Any Gender,IT,Partner,51-200 employees,25 to 34,any recent status,connected to any,1200
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,51-200 employees,18 to 24,any recent status,connected to any,330
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,recently switched jobs,connected to big companies,340
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,recently switched jobs,connected to any,720
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,any recent status,connected to big companies,2700
IND,Any Gender,IT,Partner,11-50 employees,Any Age Range,any recent status,connected to any,6500
IND,Any Gender,IT,Partner,11-50 employees,55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,55+,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,55+,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,55+,any recent status,connected to big companies,390
IND,Any Gender,IT,Partner,11-50 employees,55+,any recent status,connected to any,770
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,recently switched jobs,connected to any,330
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,any recent status,connected to big companies,1500
IND,Any Gender,IT,Partner,11-50 employees,35 to 54,any recent status,connected to any,3100
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,any recent status,connected to big companies,640
IND,Any Gender,IT,Partner,11-50 employees,25 to 34,any recent status,connected to any,2100
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,11-50 employees,18 to 24,any recent status,connected to any,460
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,recently switched jobs,connected to any,580
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,any recent status,connected to big companies,2200
IND,Any Gender,IT,Partner,2-10 employees,Any Age Range,any recent status,connected to any,5400
IND,Any Gender,IT,Partner,2-10 employees,55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,55+,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,55+,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,55+,any recent status,connected to big companies,330
IND,Any Gender,IT,Partner,2-10 employees,55+,any recent status,connected to any,620
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,any recent status,connected to big companies,1200
IND,Any Gender,IT,Partner,2-10 employees,35 to 54,any recent status,connected to any,2500
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,any recent status,connected to big companies,510
IND,Any Gender,IT,Partner,2-10 employees,25 to 34,any recent status,connected to any,1800
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,2-10 employees,18 to 24,any recent status,connected to any,370
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,Any Age Range,any recent status,connected to any,380
IND,Any Gender,IT,Partner,Myself Only,55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,55+,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,55+,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,55+,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,55+,any recent status,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,35 to 54,any recent status,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,25 to 34,any recent status,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,Partner,Myself Only,18 to 24,any recent status,connected to any,0
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,recently switched jobs,connected to big companies,2500
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,recently switched jobs,connected to any,7300
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,recently relocated,connected to big companies,570
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,recently relocated,connected to any,1900
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,recently promoted,connected to big companies,860
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,recently promoted,connected to any,1600
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,any recent status,connected to big companies,27000
IND,Any Gender,IT,CXO,Any Company Size,Any Age Range,any recent status,connected to any,110000
IND,Any Gender,IT,CXO,Any Company Size,55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,55+,recently switched jobs,connected to any,430
IND,Any Gender,IT,CXO,Any Company Size,55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,55+,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,Any Company Size,55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,55+,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,Any Company Size,55+,any recent status,connected to big companies,3200
IND,Any Gender,IT,CXO,Any Company Size,55+,any recent status,connected to any,7200
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,recently switched jobs,connected to big companies,1200
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,recently switched jobs,connected to any,2500
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,recently relocated,connected to any,610
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,recently promoted,connected to big companies,360
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,recently promoted,connected to any,600
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,any recent status,connected to big companies,14000
IND,Any Gender,IT,CXO,Any Company Size,35 to 54,any recent status,connected to any,36000
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,recently switched jobs,connected to big companies,770
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,recently switched jobs,connected to any,3300
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,recently relocated,connected to any,970
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,recently promoted,connected to big companies,310
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,recently promoted,connected to any,670
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,any recent status,connected to big companies,7800
IND,Any Gender,IT,CXO,Any Company Size,25 to 34,any recent status,connected to any,54000
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,recently switched jobs,connected to big companies,320
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,recently switched jobs,connected to any,1000
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,any recent status,connected to big companies,1900
IND,Any Gender,IT,CXO,Any Company Size,18 to 24,any recent status,connected to any,13000
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,recently switched jobs,connected to any,810
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,any recent status,connected to big companies,2100
IND,Any Gender,IT,CXO,"10,001+ employees",Any Age Range,any recent status,connected to any,11000
IND,Any Gender,IT,CXO,"10,001+ employees",55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",55+,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",55+,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",55+,any recent status,connected to big companies,310
IND,Any Gender,IT,CXO,"10,001+ employees",55+,any recent status,connected to any,720
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,any recent status,connected to big companies,1100
IND,Any Gender,IT,CXO,"10,001+ employees",35 to 54,any recent status,connected to any,2700
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,recently switched jobs,connected to any,360
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,any recent status,connected to big companies,450
IND,Any Gender,IT,CXO,"10,001+ employees",25 to 34,any recent status,connected to any,5300
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,"10,001+ employees",18 to 24,any recent status,connected to any,2100
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,any recent status,connected to big companies,500
IND,Any Gender,IT,CXO,"5001-10,000 employees",Any Age Range,any recent status,connected to any,1600
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",55+,any recent status,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,any recent status,connected to any,580
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,any recent status,connected to any,610
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,any recent status,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,recently switched jobs,connected to any,410
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,any recent status,connected to big companies,1600
IND,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,any recent status,connected to any,4300
IND,Any Gender,IT,CXO,1001-5000 employees,55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,55+,any recent status,connected to any,600
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,any recent status,connected to big companies,840
IND,Any Gender,IT,CXO,1001-5000 employees,35 to 54,any recent status,connected to any,1700
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,any recent status,connected to big companies,310
IND,Any Gender,IT,CXO,1001-5000 employees,25 to 34,any recent status,connected to any,1500
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,1001-5000 employees,18 to 24,any recent status,connected to any,540
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,recently switched jobs,connected to any,310
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,any recent status,connected to big companies,1200
IND,Any Gender,IT,CXO,501-1000 employees,Any Age Range,any recent status,connected to any,2900
IND,Any Gender,IT,CXO,501-1000 employees,55+,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,any recent status,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,55+,any recent status,connected to any,380
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,recently relocated,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,recently relocated,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,recently promoted,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,recently promoted,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,any recent status,connected to big companies,600
IND,Any Gender,IT,CXO,501-1000 employees,35 to 54,any recent status,connected to any,1200
IND,Any Gender,IT,CXO,501-1000 employees,25 to 34,recently switched jobs,connected to big companies,0
IND,Any Gender,IT,CXO,501-1000 employees,25 to 34,recently switched jobs,connected to any,0
IND,Any Gender,IT,CXO,501-1000 employees,25 to 34,recently relocated,connected to big companies,0
