,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
1932,USA,Any Gender,IT,Any Age Range,Any Job Seniority,"5001-10,000 employees",500000
1933,USA,Any Gender,IT,Any Age Range,Any Job Seniority,1001-5000 employees,1200000
1934,USA,Any Gender,IT,Any Age Range,Any Job Seniority,501-1000 employees,520000
1935,USA,Any Gender,IT,Any Age Range,Any Job Seniority,201-500 employees,740000
1936,USA,Any Gender,IT,Any Age Range,Any Job Seniority,51-200 employees,1100000
1937,USA,Any Gender,IT,Any Age Range,Any Job Seniority,11-50 employees,1200000
1938,USA,Any Gender,IT,Any Age Range,Any Job Seniority,2-10 employees,970000
1939,USA,Any Gender,IT,Any Age Range,Any Job Seniority,Myself Only,190000
1940,USA,Any Gender,IT,Any Age Range,Owner,Any Company Size,740000
1941,USA,Any Gender,IT,Any Age Range,Owner,"10,001+ employees",74000
1942,USA,Any Gender,IT,Any Age Range,Owner,"5001-10,000 employees",16000
1943,USA,Any Gender,IT,Any Age Range,Owner,1001-5000 employees,45000
1944,USA,Any Gender,IT,Any Age Range,Owner,501-1000 employees,23000
1945,USA,Any Gender,IT,Any Age Range,Owner,201-500 employees,36000
1946,USA,Any Gender,IT,Any Age Range,Owner,51-200 employees,71000
1947,USA,Any Gender,IT,Any Age Range,Owner,11-50 employees,140000
1948,USA,Any Gender,IT,Any Age Range,Owner,2-10 employees,220000
1949,USA,Any Gender,IT,Any Age Range,Owner,Myself Only,29000
1950,USA,Any Gender,IT,Any Age Range,Partner,Any Company Size,130000
1951,USA,Any Gender,IT,Any Age Range,Partner,"10,001+ employees",25000
1952,USA,Any Gender,IT,Any Age Range,Partner,"5001-10,000 employees",6100
1953,USA,Any Gender,IT,Any Age Range,Partner,1001-5000 employees,16000
1954,USA,Any Gender,IT,Any Age Range,Partner,501-1000 employees,9700
1955,USA,Any Gender,IT,Any Age Range,Partner,201-500 employees,16000
1956,USA,Any Gender,IT,Any Age Range,Partner,51-200 employees,32000
1957,USA,Any Gender,IT,Any Age Range,Partner,11-50 employees,50000
1958,USA,Any Gender,IT,Any Age Range,Partner,2-10 employees,51000
1959,USA,Any Gender,IT,Any Age Range,Partner,Myself Only,4500
1960,USA,Any Gender,IT,Any Age Range,CXO,Any Company Size,530000
1961,USA,Any Gender,IT,Any Age Range,CXO,"10,001+ employees",51000
1962,USA,Any Gender,IT,Any Age Range,CXO,"5001-10,000 employees",11000
1963,USA,Any Gender,IT,Any Age Range,CXO,1001-5000 employees,29000
1964,USA,Any Gender,IT,Any Age Range,CXO,501-1000 employees,18000
1965,USA,Any Gender,IT,Any Age Range,CXO,201-500 employees,32000
1966,USA,Any Gender,IT,Any Age Range,CXO,51-200 employees,72000
1967,USA,Any Gender,IT,Any Age Range,CXO,11-50 employees,130000
1968,USA,Any Gender,IT,Any Age Range,CXO,2-10 employees,150000
1969,USA,Any Gender,IT,Any Age Range,CXO,Myself Only,13000
1970,USA,Any Gender,IT,Any Age Range,VP,Any Company Size,370000
1971,USA,Any Gender,IT,Any Age Range,VP,"10,001+ employees",86000
1972,USA,Any Gender,IT,Any Age Range,VP,"5001-10,000 employees",15000
1973,USA,Any Gender,IT,Any Age Range,VP,1001-5000 employees,40000
1974,USA,Any Gender,IT,Any Age Range,VP,501-1000 employees,21000
1975,USA,Any Gender,IT,Any Age Range,VP,201-500 employees,34000
1976,USA,Any Gender,IT,Any Age Range,VP,51-200 employees,60000
1977,USA,Any Gender,IT,Any Age Range,VP,11-50 employees,70000
1978,USA,Any Gender,IT,Any Age Range,VP,2-10 employees,52000
1979,USA,Any Gender,IT,Any Age Range,VP,Myself Only,4500
1980,USA,Any Gender,IT,Any Age Range,Director,Any Company Size,750000
1981,USA,Any Gender,IT,Any Age Range,Director,"10,001+ employees",220000
1982,USA,Any Gender,IT,Any Age Range,Director,"5001-10,000 employees",39000
1983,USA,Any Gender,IT,Any Age Range,Director,1001-5000 employees,96000
1984,USA,Any Gender,IT,Any Age Range,Director,501-1000 employees,45000
1985,USA,Any Gender,IT,Any Age Range,Director,201-500 employees,65000
1986,USA,Any Gender,IT,Any Age Range,Director,51-200 employees,110000
1987,USA,Any Gender,IT,Any Age Range,Director,11-50 employees,120000
1988,USA,Any Gender,IT,Any Age Range,Director,2-10 employees,91000
1989,USA,Any Gender,IT,Any Age Range,Director,Myself Only,11000
1990,USA,Any Gender,IT,Any Age Range,Manager,Any Company Size,1100000
1991,USA,Any Gender,IT,Any Age Range,Manager,"10,001+ employees",460000
1992,USA,Any Gender,IT,Any Age Range,Manager,"5001-10,000 employees",59000
1993,USA,Any Gender,IT,Any Age Range,Manager,1001-5000 employees,130000
1994,USA,Any Gender,IT,Any Age Range,Manager,501-1000 employees,53000
1995,USA,Any Gender,IT,Any Age Range,Manager,201-500 employees,72000
1996,USA,Any Gender,IT,Any Age Range,Manager,51-200 employees,99000
1997,USA,Any Gender,IT,Any Age Range,Manager,11-50 employees,95000
1998,USA,Any Gender,IT,Any Age Range,Manager,2-10 employees,74000
1999,USA,Any Gender,IT,Any Age Range,Manager,Myself Only,12000
2000,USA,Any Gender,IT,Any Age Range,Senior,Any Company Size,3400000
2001,USA,Any Gender,IT,Any Age Range,Senior,"10,001+ employees",1300000
2002,USA,Any Gender,IT,Any Age Range,Senior,"5001-10,000 employees",200000
2003,USA,Any Gender,IT,Any Age Range,Senior,1001-5000 employees,440000
2004,USA,Any Gender,IT,Any Age Range,Senior,501-1000 employees,190000
2005,USA,Any Gender,IT,Any Age Range,Senior,201-500 employees,260000
2006,USA,Any Gender,IT,Any Age Range,Senior,51-200 employees,370000
2007,USA,Any Gender,IT,Any Age Range,Senior,11-50 employees,310000
2008,USA,Any Gender,IT,Any Age Range,Senior,2-10 employees,190000
2009,USA,Any Gender,IT,Any Age Range,Senior,Myself Only,36000
2010,USA,Any Gender,IT,Any Age Range,Entry,Any Company Size,3900000
2011,USA,Any Gender,IT,Any Age Range,Entry,"10,001+ employees",1300000
2012,USA,Any Gender,IT,Any Age Range,Entry,"5001-10,000 employees",160000
2013,USA,Any Gender,IT,Any Age Range,Entry,1001-5000 employees,410000
2014,USA,Any Gender,IT,Any Age Range,Entry,501-1000 employees,180000
2015,USA,Any Gender,IT,Any Age Range,Entry,201-500 employees,250000
2016,USA,Any Gender,IT,Any Age Range,Entry,51-200 employees,380000
2017,USA,Any Gender,IT,Any Age Range,Entry,11-50 employees,380000
2018,USA,Any Gender,IT,Any Age Range,Entry,2-10 employees,260000
2019,USA,Any Gender,IT,Any Age Range,Entry,Myself Only,62000
2020,USA,Any Gender,IT,Any Age Range,Training,Any Company Size,85000
2021,USA,Any Gender,IT,Any Age Range,Training,"10,001+ employees",23000
2022,USA,Any Gender,IT,Any Age Range,Training,"5001-10,000 employees",3200
2023,USA,Any Gender,IT,Any Age Range,Training,1001-5000 employees,6900
2024,USA,Any Gender,IT,Any Age Range,Training,501-1000 employees,3000
2025,USA,Any Gender,IT,Any Age Range,Training,201-500 employees,4500
2026,USA,Any Gender,IT,Any Age Range,Training,51-200 employees,7600
2027,USA,Any Gender,IT,Any Age Range,Training,11-50 employees,9700
2028,USA,Any Gender,IT,Any Age Range,Training,2-10 employees,6700
2029,USA,Any Gender,IT,Any Age Range,Training,Myself Only,2300
2030,USA,Any Gender,IT,Any Age Range,Unpaid,Any Company Size,330000
2031,USA,Any Gender,IT,Any Age Range,Unpaid,"10,001+ employees",38000
2032,USA,Any Gender,IT,Any Age Range,Unpaid,"5001-10,000 employees",1800
2033,USA,Any Gender,IT,Any Age Range,Unpaid,1001-5000 employees,7200
2034,USA,Any Gender,IT,Any Age Range,Unpaid,501-1000 employees,3200
2035,USA,Any Gender,IT,Any Age Range,Unpaid,201-500 employees,5000
2036,USA,Any Gender,IT,Any Age Range,Unpaid,51-200 employees,7300
2037,USA,Any Gender,IT,Any Age Range,Unpaid,11-50 employees,11000
2038,USA,Any Gender,IT,Any Age Range,Unpaid,2-10 employees,13000
2039,USA,Any Gender,IT,Any Age Range,Unpaid,Myself Only,20000
2040,USA,Any Gender,IT,55+,Any Job Seniority,Any Company Size,930000
2041,USA,Any Gender,IT,55+,Any Job Seniority,"10,001+ employees",240000
2042,USA,Any Gender,IT,55+,Any Job Seniority,"5001-10,000 employees",39000
2043,USA,Any Gender,IT,55+,Any Job Seniority,1001-5000 employees,80000
2044,USA,Any Gender,IT,55+,Any Job Seniority,501-1000 employees,35000
2045,USA,Any Gender,IT,55+,Any Job Seniority,201-500 employees,54000
2046,USA,Any Gender,IT,55+,Any Job Seniority,51-200 employees,85000
2047,USA,Any Gender,IT,55+,Any Job Seniority,11-50 employees,98000
2048,USA,Any Gender,IT,55+,Any Job Seniority,2-10 employees,90000
2049,USA,Any Gender,IT,55+,Any Job Seniority,Myself Only,13000
2050,USA,Any Gender,IT,55+,Owner,Any Company Size,96000
2051,USA,Any Gender,IT,55+,Owner,"10,001+ employees",8700
2052,USA,Any Gender,IT,55+,Owner,"5001-10,000 employees",2100
2053,USA,Any Gender,IT,55+,Owner,1001-5000 employees,5900
2054,USA,Any Gender,IT,55+,Owner,501-1000 employees,3400
2055,USA,Any Gender,IT,55+,Owner,201-500 employees,5400
2056,USA,Any Gender,IT,55+,Owner,51-200 employees,11000
2057,USA,Any Gender,IT,55+,Owner,11-50 employees,21000
2058,USA,Any Gender,IT,55+,Owner,2-10 employees,30000
2059,USA,Any Gender,IT,55+,Owner,Myself Only,3200
2060,USA,Any Gender,IT,55+,Partner,Any Company Size,27000
2061,USA,Any Gender,IT,55+,Partner,"10,001+ employees",4500
2062,USA,Any Gender,IT,55+,Partner,"5001-10,000 employees",1300
2063,USA,Any Gender,IT,55+,Partner,1001-5000 employees,3500
2064,USA,Any Gender,IT,55+,Partner,501-1000 employees,2100
2065,USA,Any Gender,IT,55+,Partner,201-500 employees,3600
2066,USA,Any Gender,IT,55+,Partner,51-200 employees,7300
2067,USA,Any Gender,IT,55+,Partner,11-50 employees,11000
2068,USA,Any Gender,IT,55+,Partner,2-10 employees,11000
2069,USA,Any Gender,IT,55+,Partner,Myself Only,840
2070,USA,Any Gender,IT,55+,CXO,Any Company Size,91000
2071,USA,Any Gender,IT,55+,CXO,"10,001+ employees",7900
2072,USA,Any Gender,IT,55+,CXO,"5001-10,000 employees",2100
2073,USA,Any Gender,IT,55+,CXO,1001-5000 employees,5700
2074,USA,Any Gender,IT,55+,CXO,501-1000 employees,3700
2075,USA,Any Gender,IT,55+,CXO,201-500 employees,6500
2076,USA,Any Gender,IT,55+,CXO,51-200 employees,15000
2077,USA,Any Gender,IT,55+,CXO,11-50 employees,26000
2078,USA,Any Gender,IT,55+,CXO,2-10 employees,28000
2079,USA,Any Gender,IT,55+,CXO,Myself Only,2000
2080,USA,Any Gender,IT,55+,VP,Any Company Size,58000
2081,USA,Any Gender,IT,55+,VP,"10,001+ employees",14000
2082,USA,Any Gender,IT,55+,VP,"5001-10,000 employees",2800
2083,USA,Any Gender,IT,55+,VP,1001-5000 employees,6900
2084,USA,Any Gender,IT,55+,VP,501-1000 employees,3500
2085,USA,Any Gender,IT,55+,VP,201-500 employees,5800
2086,USA,Any Gender,IT,55+,VP,51-200 employees,10000
2087,USA,Any Gender,IT,55+,VP,11-50 employees,12000
2088,USA,Any Gender,IT,55+,VP,2-10 employees,9100
2089,USA,Any Gender,IT,55+,VP,Myself Only,730
2090,USA,Any Gender,IT,55+,Director,Any Company Size,93000
2091,USA,Any Gender,IT,55+,Director,"10,001+ employees",29000
2092,USA,Any Gender,IT,55+,Director,"5001-10,000 employees",5800
2093,USA,Any Gender,IT,55+,Director,1001-5000 employees,12000
2094,USA,Any Gender,IT,55+,Director,501-1000 employees,5300
2095,USA,Any Gender,IT,55+,Director,201-500 employees,8200
2096,USA,Any Gender,IT,55+,Director,51-200 employees,13000
2097,USA,Any Gender,IT,55+,Director,11-50 employees,15000
2098,USA,Any Gender,IT,55+,Director,2-10 employees,13000
2099,USA,Any Gender,IT,55+,Director,Myself Only,1400
2100,USA,Any Gender,IT,55+,Manager,Any Company Size,80000
2101,USA,Any Gender,IT,55+,Manager,"10,001+ employees",37000
2102,USA,Any Gender,IT,55+,Manager,"5001-10,000 employees",5400
2103,USA,Any Gender,IT,55+,Manager,1001-5000 employees,9900
2104,USA,Any Gender,IT,55+,Manager,501-1000 employees,3900
2105,USA,Any Gender,IT,55+,Manager,201-500 employees,5800
2106,USA,Any Gender,IT,55+,Manager,51-200 employees,8000
2107,USA,Any Gender,IT,55+,Manager,11-50 employees,8100
2108,USA,Any Gender,IT,55+,Manager,2-10 employees,6800
2109,USA,Any Gender,IT,55+,Manager,Myself Only,1000
2110,USA,Any Gender,IT,55+,Senior,Any Company Size,250000
2111,USA,Any Gender,IT,55+,Senior,"10,001+ employees",97000
2112,USA,Any Gender,IT,55+,Senior,"5001-10,000 employees",16000
2113,USA,Any Gender,IT,55+,Senior,1001-5000 employees,30000
2114,USA,Any Gender,IT,55+,Senior,501-1000 employees,12000
2115,USA,Any Gender,IT,55+,Senior,201-500 employees,17000
2116,USA,Any Gender,IT,55+,Senior,51-200 employees,24000
2117,USA,Any Gender,IT,55+,Senior,11-50 employees,21000
2118,USA,Any Gender,IT,55+,Senior,2-10 employees,14000
2119,USA,Any Gender,IT,55+,Senior,Myself Only,2900
2120,USA,Any Gender,IT,55+,Entry,Any Company Size,150000
2121,USA,Any Gender,IT,55+,Entry,"10,001+ employees",49000
2122,USA,Any Gender,IT,55+,Entry,"5001-10,000 employees",7400
2123,USA,Any Gender,IT,55+,Entry,1001-5000 employees,15000
2124,USA,Any Gender,IT,55+,Entry,501-1000 employees,6400
2125,USA,Any Gender,IT,55+,Entry,201-500 employees,9800
2126,USA,Any Gender,IT,55+,Entry,51-200 employees,14000
2127,USA,Any Gender,IT,55+,Entry,11-50 employees,13000
2128,USA,Any Gender,IT,55+,Entry,2-10 employees,8800
2129,USA,Any Gender,IT,55+,Entry,Myself Only,1900
2130,USA,Any Gender,IT,55+,Training,Any Company Size,630
2131,USA,Any Gender,IT,55+,Training,"10,001+ employees",0
2132,USA,Any Gender,IT,55+,Training,"5001-10,000 employees",0
2133,USA,Any Gender,IT,55+,Training,1001-5000 employees,0
2134,USA,Any Gender,IT,55+,Training,501-1000 employees,0
2135,USA,Any Gender,IT,55+,Training,201-500 employees,0
2136,USA,Any Gender,IT,55+,Training,51-200 employees,0
2137,USA,Any Gender,IT,55+,Training,11-50 employees,0
2138,USA,Any Gender,IT,55+,Training,2-10 employees,0
2139,USA,Any Gender,IT,55+,Training,Myself Only,0
2140,USA,Any Gender,IT,55+,Unpaid,Any Company Size,29000
2141,USA,Any Gender,IT,55+,Unpaid,"10,001+ employees",4100
2142,USA,Any Gender,IT,55+,Unpaid,"5001-10,000 employees",0
2143,USA,Any Gender,IT,55+,Unpaid,1001-5000 employees,510
2144,USA,Any Gender,IT,55+,Unpaid,501-1000 employees,0
2145,USA,Any Gender,IT,55+,Unpaid,201-500 employees,360
2146,USA,Any Gender,IT,55+,Unpaid,51-200 employees,510
2147,USA,Any Gender,IT,55+,Unpaid,11-50 employees,820
2148,USA,Any Gender,IT,55+,Unpaid,2-10 employees,1000
2149,USA,Any Gender,IT,55+,Unpaid,Myself Only,1400
2150,USA,Any Gender,IT,35 to 54,Any Job Seniority,Any Company Size,4600000
2151,USA,Any Gender,IT,35 to 54,Any Job Seniority,"10,001+ employees",1500000
2152,USA,Any Gender,IT,35 to 54,Any Job Seniority,"5001-10,000 employees",220000
2153,USA,Any Gender,IT,35 to 54,Any Job Seniority,1001-5000 employees,490000
2154,USA,Any Gender,IT,35 to 54,Any Job Seniority,501-1000 employees,210000
2155,USA,Any Gender,IT,35 to 54,Any Job Seniority,201-500 employees,300000
2156,USA,Any Gender,IT,35 to 54,Any Job Seniority,51-200 employees,450000
2157,USA,Any Gender,IT,35 to 54,Any Job Seniority,11-50 employees,450000
2158,USA,Any Gender,IT,35 to 54,Any Job Seniority,2-10 employees,350000
2159,USA,Any Gender,IT,35 to 54,Any Job Seniority,Myself Only,48000
2160,USA,Any Gender,IT,35 to 54,Owner,Any Company Size,350000
2161,USA,Any Gender,IT,35 to 54,Owner,"10,001+ employees",36000
2162,USA,Any Gender,IT,35 to 54,Owner,"5001-10,000 employees",8300
2163,USA,Any Gender,IT,35 to 54,Owner,1001-5000 employees,22000
2164,USA,Any Gender,IT,35 to 54,Owner,501-1000 employees,12000
2165,USA,Any Gender,IT,35 to 54,Owner,201-500 employees,19000
2166,USA,Any Gender,IT,35 to 54,Owner,51-200 employees,39000
2167,USA,Any Gender,IT,35 to 54,Owner,11-50 employees,75000
2168,USA,Any Gender,IT,35 to 54,Owner,2-10 employees,110000
2169,USA,Any Gender,IT,35 to 54,Owner,Myself Only,14000
2170,USA,Any Gender,IT,35 to 54,Partner,Any Company Size,70000
2171,USA,Any Gender,IT,35 to 54,Partner,"10,001+ employees",14000
2172,USA,Any Gender,IT,35 to 54,Partner,"5001-10,000 employees",3400
2173,USA,Any Gender,IT,35 to 54,Partner,1001-5000 employees,8900
2174,USA,Any Gender,IT,35 to 54,Partner,501-1000 employees,5600
2175,USA,Any Gender,IT,35 to 54,Partner,201-500 employees,9400
2176,USA,Any Gender,IT,35 to 54,Partner,51-200 employees,18000
2177,USA,Any Gender,IT,35 to 54,Partner,11-50 employees,29000
2178,USA,Any Gender,IT,35 to 54,Partner,2-10 employees,29000
2179,USA,Any Gender,IT,35 to 54,Partner,Myself Only,2400
2180,USA,Any Gender,IT,35 to 54,CXO,Any Company Size,250000
2181,USA,Any Gender,IT,35 to 54,CXO,"10,001+ employees",23000
2182,USA,Any Gender,IT,35 to 54,CXO,"5001-10,000 employees",5300
2183,USA,Any Gender,IT,35 to 54,CXO,1001-5000 employees,15000
2184,USA,Any Gender,IT,35 to 54,CXO,501-1000 employees,9500
2185,USA,Any Gender,IT,35 to 54,CXO,201-500 employees,18000
2186,USA,Any Gender,IT,35 to 54,CXO,51-200 employees,41000
2187,USA,Any Gender,IT,35 to 54,CXO,11-50 employees,73000
2188,USA,Any Gender,IT,35 to 54,CXO,2-10 employees,77000
2189,USA,Any Gender,IT,35 to 54,CXO,Myself Only,6100
2190,USA,Any Gender,IT,35 to 54,VP,Any Company Size,210000
2191,USA,Any Gender,IT,35 to 54,VP,"10,001+ employees",49000
2192,USA,Any Gender,IT,35 to 54,VP,"5001-10,000 employees",9500
2193,USA,Any Gender,IT,35 to 54,VP,1001-5000 employees,26000
2194,USA,Any Gender,IT,35 to 54,VP,501-1000 employees,14000
2195,USA,Any Gender,IT,35 to 54,VP,201-500 employees,21000
2196,USA,Any Gender,IT,35 to 54,VP,51-200 employees,37000
2197,USA,Any Gender,IT,35 to 54,VP,11-50 employees,40000
2198,USA,Any Gender,IT,35 to 54,VP,2-10 employees,27000
2199,USA,Any Gender,IT,35 to 54,VP,Myself Only,2200
2200,USA,Any Gender,IT,35 to 54,Director,Any Company Size,440000
2201,USA,Any Gender,IT,35 to 54,Director,"10,001+ employees",140000
2202,USA,Any Gender,IT,35 to 54,Director,"5001-10,000 employees",26000
2203,USA,Any Gender,IT,35 to 54,Director,1001-5000 employees,61000
2204,USA,Any Gender,IT,35 to 54,Director,501-1000 employees,28000
2205,USA,Any Gender,IT,35 to 54,Director,201-500 employees,39000
2206,USA,Any Gender,IT,35 to 54,Director,51-200 employees,64000
2207,USA,Any Gender,IT,35 to 54,Director,11-50 employees,63000
2208,USA,Any Gender,IT,35 to 54,Director,2-10 employees,47000
2209,USA,Any Gender,IT,35 to 54,Director,Myself Only,5800
2210,USA,Any Gender,IT,35 to 54,Manager,Any Company Size,510000
2211,USA,Any Gender,IT,35 to 54,Manager,"10,001+ employees",250000
2212,USA,Any Gender,IT,35 to 54,Manager,"5001-10,000 employees",33000
2213,USA,Any Gender,IT,35 to 54,Manager,1001-5000 employees,68000
2214,USA,Any Gender,IT,35 to 54,Manager,501-1000 employees,27000
2215,USA,Any Gender,IT,35 to 54,Manager,201-500 employees,35000
2216,USA,Any Gender,IT,35 to 54,Manager,51-200 employees,46000
2217,USA,Any Gender,IT,35 to 54,Manager,11-50 employees,39000
2218,USA,Any Gender,IT,35 to 54,Manager,2-10 employees,29000
2219,USA,Any Gender,IT,35 to 54,Manager,Myself Only,4000
2220,USA,Any Gender,IT,35 to 54,Senior,Any Company Size,1500000
2221,USA,Any Gender,IT,35 to 54,Senior,"10,001+ employees",630000
2222,USA,Any Gender,IT,35 to 54,Senior,"5001-10,000 employees",95000
2223,USA,Any Gender,IT,35 to 54,Senior,1001-5000 employees,200000
2224,USA,Any Gender,IT,35 to 54,Senior,501-1000 employees,80000
2225,USA,Any Gender,IT,35 to 54,Senior,201-500 employees,110000
2226,USA,Any Gender,IT,35 to 54,Senior,51-200 employees,150000
2227,USA,Any Gender,IT,35 to 54,Senior,11-50 employees,120000
2228,USA,Any Gender,IT,35 to 54,Senior,2-10 employees,66000
2229,USA,Any Gender,IT,35 to 54,Senior,Myself Only,13000
2230,USA,Any Gender,IT,35 to 54,Entry,Any Company Size,1000000
2231,USA,Any Gender,IT,35 to 54,Entry,"10,001+ employees",380000
2232,USA,Any Gender,IT,35 to 54,Entry,"5001-10,000 employees",50000
2233,USA,Any Gender,IT,35 to 54,Entry,1001-5000 employees,110000
2234,USA,Any Gender,IT,35 to 54,Entry,501-1000 employees,46000
2235,USA,Any Gender,IT,35 to 54,Entry,201-500 employees,70000
2236,USA,Any Gender,IT,35 to 54,Entry,51-200 employees,100000
2237,USA,Any Gender,IT,35 to 54,Entry,11-50 employees,91000
2238,USA,Any Gender,IT,35 to 54,Entry,2-10 employees,52000
2239,USA,Any Gender,IT,35 to 54,Entry,Myself Only,8600
2240,USA,Any Gender,IT,35 to 54,Training,Any Company Size,6300
2241,USA,Any Gender,IT,35 to 54,Training,"10,001+ employees",1500
2242,USA,Any Gender,IT,35 to 54,Training,"5001-10,000 employees",0
2243,USA,Any Gender,IT,35 to 54,Training,1001-5000 employees,510
2244,USA,Any Gender,IT,35 to 54,Training,501-1000 employees,0
2245,USA,Any Gender,IT,35 to 54,Training,201-500 employees,410
2246,USA,Any Gender,IT,35 to 54,Training,51-200 employees,600
2247,USA,Any Gender,IT,35 to 54,Training,11-50 employees,670
2248,USA,Any Gender,IT,35 to 54,Training,2-10 employees,360
2249,USA,Any Gender,IT,35 to 54,Training,Myself Only,0
2250,USA,Any Gender,IT,35 to 54,Unpaid,Any Company Size,35000
2251,USA,Any Gender,IT,35 to 54,Unpaid,"10,001+ employees",5100
2252,USA,Any Gender,IT,35 to 54,Unpaid,"5001-10,000 employees",0
2253,USA,Any Gender,IT,35 to 54,Unpaid,1001-5000 employees,620
2254,USA,Any Gender,IT,35 to 54,Unpaid,501-1000 employees,370
2255,USA,Any Gender,IT,35 to 54,Unpaid,201-500 employees,500
2256,USA,Any Gender,IT,35 to 54,Unpaid,51-200 employees,900
2257,USA,Any Gender,IT,35 to 54,Unpaid,11-50 employees,1100
2258,USA,Any Gender,IT,35 to 54,Unpaid,2-10 employees,1300
2259,USA,Any Gender,IT,35 to 54,Unpaid,Myself Only,1500
2260,USA,Any Gender,IT,25 to 34,Any Job Seniority,Any Company Size,5800000
2261,USA,Any Gender,IT,25 to 34,Any Job Seniority,"10,001+ employees",1500000
2262,USA,Any Gender,IT,25 to 34,Any Job Seniority,"5001-10,000 employees",190000
2263,USA,Any Gender,IT,25 to 34,Any Job Seniority,1001-5000 employees,500000
2264,USA,Any Gender,IT,25 to 34,Any Job Seniority,501-1000 employees,220000
2265,USA,Any Gender,IT,25 to 34,Any Job Seniority,201-500 employees,320000
2266,USA,Any Gender,IT,25 to 34,Any Job Seniority,51-200 employees,500000
2267,USA,Any Gender,IT,25 to 34,Any Job Seniority,11-50 employees,530000
2268,USA,Any Gender,IT,25 to 34,Any Job Seniority,2-10 employees,430000
2269,USA,Any Gender,IT,25 to 34,Any Job Seniority,Myself Only,100000
2270,USA,Any Gender,IT,25 to 34,Owner,Any Company Size,250000
2271,USA,Any Gender,IT,25 to 34,Owner,"10,001+ employees",21000
2272,USA,Any Gender,IT,25 to 34,Owner,"5001-10,000 employees",4100
2273,USA,Any Gender,IT,25 to 34,Owner,1001-5000 employees,14000
2274,USA,Any Gender,IT,25 to 34,Owner,501-1000 employees,6300
2275,USA,Any Gender,IT,25 to 34,Owner,201-500 employees,9100
2276,USA,Any Gender,IT,25 to 34,Owner,51-200 employees,17000
2277,USA,Any Gender,IT,25 to 34,Owner,11-50 employees,37000
2278,USA,Any Gender,IT,25 to 34,Owner,2-10 employees,64000
2279,USA,Any Gender,IT,25 to 34,Owner,Myself Only,9200
2280,USA,Any Gender,IT,25 to 34,Partner,Any Company Size,24000
2281,USA,Any Gender,IT,25 to 34,Partner,"10,001+ employees",5100
2282,USA,Any Gender,IT,25 to 34,Partner,"5001-10,000 employees",950
2283,USA,Any Gender,IT,25 to 34,Partner,1001-5000 employees,3000
2284,USA,Any Gender,IT,25 to 34,Partner,501-1000 employees,1400
2285,USA,Any Gender,IT,25 to 34,Partner,201-500 employees,2500
2286,USA,Any Gender,IT,25 to 34,Partner,51-200 employees,4600
2287,USA,Any Gender,IT,25 to 34,Partner,11-50 employees,7200
2288,USA,Any Gender,IT,25 to 34,Partner,2-10 employees,8300
2289,USA,Any Gender,IT,25 to 34,Partner,Myself Only,920
2290,USA,Any Gender,IT,25 to 34,CXO,Any Company Size,160000
2291,USA,Any Gender,IT,25 to 34,CXO,"10,001+ employees",14000
2292,USA,Any Gender,IT,25 to 34,CXO,"5001-10,000 employees",2300
2293,USA,Any Gender,IT,25 to 34,CXO,1001-5000 employees,6100
2294,USA,Any Gender,IT,25 to 34,CXO,501-1000 employees,3200
2295,USA,Any Gender,IT,25 to 34,CXO,201-500 employees,5800
2296,USA,Any Gender,IT,25 to 34,CXO,51-200 employees,13000
2297,USA,Any Gender,IT,25 to 34,CXO,11-50 employees,27000
2298,USA,Any Gender,IT,25 to 34,CXO,2-10 employees,37000
2299,USA,Any Gender,IT,25 to 34,CXO,Myself Only,3900
2300,USA,Any Gender,IT,25 to 34,VP,Any Company Size,80000
2301,USA,Any Gender,IT,25 to 34,VP,"10,001+ employees",16000
2302,USA,Any Gender,IT,25 to 34,VP,"5001-10,000 employees",2300
2303,USA,Any Gender,IT,25 to 34,VP,1001-5000 employees,6100
2304,USA,Any Gender,IT,25 to 34,VP,501-1000 employees,3100
2305,USA,Any Gender,IT,25 to 34,VP,201-500 employees,5400
2306,USA,Any Gender,IT,25 to 34,VP,51-200 employees,10000
2307,USA,Any Gender,IT,25 to 34,VP,11-50 employees,15000
2308,USA,Any Gender,IT,25 to 34,VP,2-10 employees,12000
2309,USA,Any Gender,IT,25 to 34,VP,Myself Only,1300
2310,USA,Any Gender,IT,25 to 34,Director,Any Company Size,180000
2311,USA,Any Gender,IT,25 to 34,Director,"10,001+ employees",37000
2312,USA,Any Gender,IT,25 to 34,Director,"5001-10,000 employees",6400
2313,USA,Any Gender,IT,25 to 34,Director,1001-5000 employees,19000
2314,USA,Any Gender,IT,25 to 34,Director,501-1000 employees,9700
2315,USA,Any Gender,IT,25 to 34,Director,201-500 employees,15000
2316,USA,Any Gender,IT,25 to 34,Director,51-200 employees,27000
2317,USA,Any Gender,IT,25 to 34,Director,11-50 employees,32000
2318,USA,Any Gender,IT,25 to 34,Director,2-10 employees,25000
2319,USA,Any Gender,IT,25 to 34,Director,Myself Only,3200
2320,USA,Any Gender,IT,25 to 34,Manager,Any Company Size,400000
2321,USA,Any Gender,IT,25 to 34,Manager,"10,001+ employees",140000
2322,USA,Any Gender,IT,25 to 34,Manager,"5001-10,000 employees",17000
2323,USA,Any Gender,IT,25 to 34,Manager,1001-5000 employees,46000
